GeneID	GSM6290462	GSM6290463	GSM6290464	GSM6290466	GSM6290467	GSM6290468
1296	831	1154	499	40	61	78
27095	1662	1653	1463	1000	1246	1079
55700	2754	2568	2251	4295	4541	4470
9967	7490	6921	7486	4277	4819	5432
79729	306	206	169	66	46	139
55194	85	69	46	67	59	80
83931	3337	2297	2477	6788	6267	7059
84967	841	768	712	246	244	348
127700	37	13	24	17	12	10
109616970	4	0	1	0	0	0
107984940	5	3	1	0	1	0
64960	1578	1596	1696	814	967	941
1441	8077	5454	5110	2696	3021	3136
107984941	0	0	0	0	0	0
105378648	0	0	0	0	0	0
2899	0	0	0	0	0	0
100422898	0	0	0	0	0	0
107984942	0	0	0	1	2	1
728431	55	42	44	238	250	338
80149	530	474	418	31179	33753	36350
102465438	2	2	4	130	171	166
64769	2447	1841	1615	1008	1098	1071
100847010	23	20	2	14	8	8
105378649	36	26	33	79	116	79
79753	894	738	742	1699	2108	1738
7802	27	15	13	20	26	30
29889	3939	3685	3236	3528	3569	3537
284654	152	81	75	42	38	44
54955	692	782	613	449	510	508
55143	2992	2850	2902	1204	1266	1465
284656	1	5	0	8	2	11
105378650	0	0	0	0	0	0
149175	104	168	154	72	72	89
79693	623	712	565	3841	3874	3735
127687	331	376	265	1204	1147	1281
4520	1528	1684	1581	15874	18245	19937
3633	3577	1834	2384	921	1369	1482
105378651	89	39	56	10	4	14
10946	5656	6218	5419	2036	2372	2617
2275	300	210	148	181	176	326
51118	1708	1679	1441	1071	1326	1141
5453	0	0	1	6	6	5
107985103	0	0	0	0	0	0
105378653	0	0	0	0	0	0
100500801	0	0	0	0	0	0
105378655	0	0	0	0	0	0
105378654	0	0	0	0	0	0
339442	0	0	0	0	0	0
105378657	0	0	0	0	0	0
107984943	0	0	0	0	0	0
105378656	0	0	0	0	0	0
105378658	0	0	0	0	0	0
105378660	0	0	0	0	0	0
64121	1202	990	939	1792	1801	1238
100527950	1309	1402	1248	459	549	512
26292	1305	1397	1250	459	547	509
105378663	3	2	0	0	0	1
81025	9	7	3	0	3	4
54933	10	3	3	2	6	1
105378662	14	11	3	7	1	2
79647	3216	2860	2519	10749	10603	9514
4725	2468	3205	2787	2231	2627	2198
23499	5819	5294	4948	6493	8316	7511
643314	282	272	420	88	110	187
105378950	7	2	1	0	1	0
353500	1430	1515	1421	612	729	1047
192217	331	370	280	99	93	233
728448	354	216	184	261	325	453
8761	31408	28121	25600	38986	39965	43625
101929516	4113	3642	3451	5093	5246	5805
677834	62	89	39	178	165	202
26508	1896	1609	1403	255	289	220
84618	12	22	28	0	0	0
51440	18	17	20	12	25	69
10450	11423	12072	10484	5843	6981	6304
656	12605	14615	14879	1410	1570	1048
64064	692	758	563	96	91	208
105378666	39	34	29	0	0	0
101929536	422	365	335	7	10	4
105378951	2826	2204	1847	381	419	276
107985740	1753	1308	1076	191	202	165
105378665	578	446	355	136	157	114
105378667	8	1	3	0	2	0
54802	5312	4726	4550	5096	6219	5763
4610	1317	1366	817	514	591	799
105378668	113	101	81	121	181	186
84879	16574	13408	11251	306834	335406	354076
105378669	51	35	40	44	62	81
10487	246074	211088	220337	84621	103698	107491
5538	231409	209764	198711	94534	121079	132597
105378671	1	7	1	6	10	8
6018	14526	13187	15383	76700	81441	82431
127391	9	4	5	8	14	14
10269	24320	27264	24426	27109	29849	30112
1298	89213	50630	45850	47003	46584	47724
107984945	8	3	3	3	5	13
64744	62774	43178	52698	55293	57711	81710
65243	3627	2800	2591	3224	2601	4688
339559	6815	5817	5216	717	709	905
105378672	585	366	448	201	192	171
64789	15131	11899	13073	3222	3485	4897
127396	4377	3526	3303	1061	932	1700
105378673	10	4	8	2	0	1
9783	11615	9123	9193	388	496	711
105378675	152	120	77	37	28	20
105378674	9	4	5	3	0	0
100130557	3898	3164	3314	2801	3840	4089
4802	36129	27240	30410	37190	44440	40561
407034	7	9	5	0	2	4
407031	6	10	7	9	10	13
9132	870	1021	536	171	230	225
105378676	2	2	0	0	1	1
163732	14111	11074	10085	19949	20265	17688
1503	17462	23698	19222	5275	5497	9306
100507178	1316	1051	881	404	425	411
200172	366	303	231	52	47	78
22955	12135	10274	9482	5930	6563	6176
100132074	60	43	25	16	20	19
101929901	32	15	16	1	1	4
105378678	0	0	0	0	0	0
1907	2	0	0	2	0	1
59269	3628	2733	1991	23849	25449	40873
2981	0	0	0	0	0	0
2980	0	0	0	1	0	3
22887	11042	10025	9429	11710	14126	13668
284716	323	362	283	12	11	16
84217	174	101	164	42	35	51
728621	1560	1291	1257	683	985	983
79717	8642	7495	7044	4708	5260	5930
10465	9429	10178	8824	5138	6249	5474
4904	137810	133510	136306	111837	125774	119994
149461	5	3	9	4	8	2
64175	15522	13032	13122	6962	7226	7136
79078	1843	1638	1614	2773	3032	2556
105378683	45	36	33	31	39	52
100129924	128	82	49	65	105	108
107984946	46	23	16	7	29	24
374969	1601	1248	1214	789	890	840
114625	5676	3767	3991	2717	3736	5440
51058	2802	2152	1949	914	1072	1383
339539	28	9	9	1	7	16
6513	8367	7762	9079	4788	4810	6962
440584	31	14	28	8	15	17
440585	0	3	0	4	0	0
10969	2608	3553	3066	1733	2098	1814
102465439	6	4	3	7	8	3
149465	2	2	1	3	14	16
105378685	0	1	0	1	1	1
128218	0	0	0	0	0	0
149466	0	2	1	1	0	3
7075	13	10	4	0	4	7
4352	34	38	30	3	4	9
105378687	132	67	85	19	12	21
991	21814	27733	26822	1490	1645	2906
64834	5995	5940	5169	3349	4033	3714
102466723	35	18	20	16	28	13
112268225	25	27	17	2	4	4
112950	5546	4367	4275	3131	3510	3123
107984947	482	390	385	253	320	284
23334	14230	11437	10615	8794	11930	14009
100873952	748	614	497	388	525	523
102465440	4	3	3	1	0	1
81888	2859	2268	2051	1225	1630	1625
5792	10919	9367	8973	2203	2980	3287
9682	19918	17602	18381	7715	9911	10395
100132774	3041	2297	2304	727	925	931
6487	17969	10164	10105	2221	2509	3539
101929592	1778	914	1074	381	441	402
102464830	4	0	4	0	0	0
9048	1104	717	448	234	301	567
105378688	82	61	66	4	8	15
101929609	112	145	136	38	57	72
9670	1577	1779	1576	506	669	929
1802	2186	2791	2074	1286	1582	1872
533	9628	9524	7636	11709	13257	11352
8704	1488	1596	1232	287	391	356
149473	230	174	159	137	147	120
6536	839	18	286	15	2	6
107984948	21	4	7	3	0	2
128209	0	0	0	0	0	0
105378952	0	0	0	0	0	0
55929	1756	1472	1497	504	634	645
79033	1763	1713	1520	585	814	676
100874278	30	28	26	7	7	16
106635545	0	0	0	0	0	0
55182	4774	3991	3666	1796	2323	2536
107984951	0	0	0	0	0	0
100847089	0	0	0	0	0	0
107984950	1087	875	909	438	535	626
79639	318	272	337	25	17	18
109623472	0	1	0	0	0	0
339541	11408	6506	6915	2919	3064	2833
105378690	299	209	197	48	59	46
26828	1	1	0	2	3	5
26830	1	2	0	13	20	17
11004	7511	6141	7305	1831	1660	3182
109623476	15	22	24	4	2	4
6202	60220	49359	45430	15615	20376	18926
26811	18	21	12	43	23	15
94161	26	25	23	17	24	33
94162	62	59	38	20	29	32
94163	25	30	25	10	12	21
266675	50	9	4	88	104	140
1263	404	348	210	12090	10471	14088
343521	114	45	51	1183	1279	2519
149478	266	125	114	1454	1468	2843
107984952	37	18	9	237	302	520
8643	184	94	122	38	69	99
8891	1020	1319	1095	279	351	393
79654	2478	2014	2105	743	775	1044
7389	2112	2019	1992	563	682	822
57643	67	55	66	20	22	22
105378691	17	7	12	2	1	3
400752	17	7	11	2	1	3
84842	405	397	257	1	15	14
4595	1748	1514	1472	629	625	761
114034	1683	1827	1565	1215	1237	1853
10420	384	330	309	573	447	825
126661	125	81	78	10	23	26
25974	2631	3366	2654	1620	2038	2624
5052	7359	9538	7535	6382	7702	10164
10327	3835	3141	2884	1628	1620	2011
4678	14581	13620	13592	6630	8010	7141
149483	87	42	64	98	125	153
60313	9202	7407	7567	9899	10696	9963
728963	42	45	42	47	56	55
51249	2275	1729	1717	1449	1557	1502
3652	289	218	213	79	80	117
105378693	0	2	1	0	2	0
23139	2510	2330	2033	2450	2785	3232
105378694	0	1	0	0	0	0
110117499	196	255	241	341	367	418
8503	229	287	277	402	430	515
101929626	5	5	8	5	5	7
10103	17	13	2	4	7	14
110117498	0	0	0	0	0	0
55624	1958	2056	1716	817	957	1087
541468	1	2	2	0	0	0
8438	5150	4664	5094	571	419	1065
10489	7161	5877	5220	2506	2860	3896
7388	9198	10321	9376	6405	7228	6634
387338	2429	2018	1949	3811	4175	4469
2166	1454	1109	756	400	430	518
729041	64	31	24	32	56	39
101929651	3	1	0	1	1	2
127343	1	0	0	0	0	0
105378696	0	0	0	0	0	0
100507423	315	283	206	178	233	277
148930	0	0	0	0	0	0
8569	3909	3479	2831	2386	3050	3817
148932	856	657	548	4680	3353	4031
105378697	1	2	6	0	2	2
64756	1825	1920	2143	730	944	783
374973	1	2	5	2	1	3
100130197	120	163	178	201	193	226
9813	7401	7431	7100	6756	7325	7596
105378698	21	23	23	26	42	34
105378699	0	0	0	0	0	0
1580	0	0	0	0	0	0
163720	0	0	2	0	0	0
1579	1	0	0	0	0	0
260293	6	0	1	1	1	1
199974	9	4	6	4	6	2
284541	5	2	0	0	1	0
105378701	134	84	74	49	49	52
100874253	69	30	37	16	22	4
10158	0	0	1	0	0	0
6886	19	11	9	0	0	6
6491	3263	3316	3799	3753	3701	3566
51727	7585	6742	6659	3252	3293	3763
102724077	22	9	18	5	1	9
2301	4	2	0	0	4	1
84793	1169	746	713	88	99	131
2306	212	160	141	167	147	129
107984953	0	0	0	0	0	1
388630	0	0	0	8	3	13
105379778	0	0	0	0	0	0
391037	1	0	0	0	0	3
200010	16	3	7	1	1	4
54558	115	70	109	33	39	47
84871	8	4	2	315	233	195
79656	66	18	35	915	612	487
105378706	0	0	0	0	0	0
101929721	0	0	0	0	0	0
100874313	0	0	0	0	0	0
107984954	0	0	0	0	0	0
105378708	0	0	0	0	0	0
1996	25	13	13	36	30	26
105378709	0	0	0	0	0	0
107984955	0	0	0	0	0	0
105378711	0	0	0	0	0	0
105378710	0	0	0	0	0	0
105378712	0	0	0	0	0	0
63950	4168	2790	2839	1699	2091	1759
105378714	41	42	54	10	14	14
11124	5895	4928	4947	4383	4487	4320
105378715	13	4	4	13	5	9
112268262	1	2	3	13	9	8
1031	11220	7019	9571	4606	4700	3638
100616189	1	0	0	0	0	0
102466656	0	0	1	2	0	0
284546	4	1	4	0	0	1
105378716	2	1	4	3	5	2
26994	2469	2544	2277	8916	8412	8085
22996	19	23	28	1133	726	888
105378717	1	2	0	3	2	7
102724097	0	1	2	2	0	2
2060	4575	3421	3607	4924	5112	4777
105378720	6	7	3	5	3	4
441884	3	1	0	1	0	1
105378719	0	0	1	0	0	0
114883	5037	4256	4129	4427	5641	4712
4898	18242	15672	16800	17407	17895	19599
105378721	1220	979	969	998	1010	1095
100313892	91	59	72	120	128	168
5865	200	182	112	186	219	353
51060	6097	5082	5130	2932	3764	3394
112970	685	654	513	369	450	413
104355143	5	2	1	6	0	1
91408	4692	3421	3801	1643	1893	1720
107984956	0	0	0	0	0	0
9372	696	542	469	398	656	519
200014	4150	3791	3179	4742	5454	5839
4998	2746	3028	3258	987	918	1109
84950	6483	7037	6228	6716	7020	6434
23318	2763	2300	2098	1925	2264	2798
105378723	1	1	0	6	2	1
2882	771	670	606	177	189	208
348378	108	72	64	21	34	14
65260	2352	3005	2387	595	641	626
79699	1855	1719	1794	364	416	504
440590	375	372	302	65	123	76
55268	6117	3921	3407	1320	1828	1944
6342	6748	5895	5462	3130	4112	3775
127435	0	0	1	0	0	0
6512	107	88	68	0	0	4
105378724	0	0	0	0	0	0
1376	2842	2419	2732	706	889	1080
54987	1522	1280	1228	272	322	430
4116	1783	2010	1908	2231	2651	2271
100507564	127	126	89	12	23	20
7804	6261	5739	5111	1427	1673	1808
105378728	144	119	134	41	42	40
105378726	148	185	161	57	46	57
105378732	43	33	25	1	0	2
105378731	36	44	31	0	0	2
105378730	83	68	40	1	0	3
107984957	5	2	4	0	0	1
163742	0	0	0	0	0	0
105378733	0	0	0	0	0	0
63948	0	0	0	0	0	0
148979	0	7	4	1	1	0
55706	6448	6580	7045	1519	1656	1909
54432	1414	1134	963	3605	4753	5801
1733	39	30	17	8	12	28
51668	2043	2334	2021	1221	1426	1325
115353	1269	1189	1154	1124	1208	1456
388633	2	1	0	1	1	1
9528	9889	7950	8112	5685	7134	6180
127428	2484	2055	2107	479	532	698
100616315	0	0	0	0	0	0
200008	12	1	2	0	1	0
606495	1723	1850	1664	111	94	159
51253	9543	8940	8560	3654	4140	3623
23648	2029	1841	1722	2771	3027	2346
619518	55	48	39	60	109	77
105378735	0	0	0	0	0	0
105378734	0	0	2	0	0	0
26027	579	787	848	139	190	300
338094	151	233	225	34	41	57
100527960	1114	878	716	566	758	918
374977	485	232	139	110	158	210
7268	655	680	584	469	628	733
25973	335	300	300	64	76	107
55001	0	0	0	0	0	0
163747	1	0	1	0	1	0
1718	9880	8834	10790	2472	2986	2782
107984958	24	17	15	6	5	6
107985760	0	0	0	0	0	0
105378736	0	0	0	0	0	0
199964	1	0	4	0	1	0
7809	0	0	0	0	0	1
255738	0	0	0	0	0	0
23358	2745	2849	2697	4733	5436	5262
100507634	17	10	5	43	38	36
109729135	0	0	0	0	0	0
100616272	0	0	0	0	0	0
105378740	0	0	0	0	2	0
105378739	0	0	0	0	0	0
105378738	0	0	0	0	0	0
105378737	0	0	0	0	0	0
105378741	0	0	0	0	0	1
105378744	0	0	0	0	1	0
8613	27	24	25	1077	935	796
101929935	0	0	0	0	0	0
5563	0	0	0	1	0	0
199920	0	0	0	0	0	0
731	0	0	0	0	0	0
732	0	0	0	0	0	0
105378745	0	0	0	0	0	0
112267900	0	1	0	0	0	0
1600	0	0	0	0	0	0
105378748	0	0	0	0	0	0
105378747	0	0	0	0	0	0
101926890	0	0	0	0	0	0
105378746	0	0	0	0	0	0
107984960	6	2	4	0	0	2
115209	502	435	517	236	277	237
4070	0	0	0	0	0	0
114803	3487	3011	2658	7527	8461	9457
112268263	0	0	0	2	1	0
105378751	0	0	0	2	1	2
3725	791	468	412	36646	42354	40069
100131060	0	0	0	2	1	4
101926907	13	5	7	0	2	4
107984961	0	0	0	0	1	0
105378753	14	4	4	0	0	2
101926925	3	2	1	0	1	0
729467	0	0	0	0	0	0
105378756	13	9	19	8	4	15
55277	270	181	307	133	98	170
100616409	0	0	0	0	0	0
101926944	2	4	3	3	3	4
105378758	0	0	0	0	0	0
51361	7	0	3	2	4	10
1573	14	42	17	5	3	2
127795	0	0	1	1	0	0
105378760	0	0	0	0	0	0
107984963	0	0	0	0	0	0
105378761	0	0	0	0	0	0
107984962	0	0	0	0	0	0
107985379	0	0	0	0	0	0
105378763	6	6	1	0	2	1
101926964	1	0	0	0	0	0
105378764	0	0	0	0	0	0
100996570	0	0	0	0	0	0
4774	35	31	24	5	12	2
645030	0	0	0	0	0	0
105378766	5	5	6	0	3	1
107984964	0	0	0	0	0	0
414927	2	0	4	0	0	0
83941	781	626	593	847	918	914
10207	13	10	4	1	1	7
113219465	0	0	0	0	0	0
107984965	0	0	0	0	0	0
100422902	0	0	0	0	0	0
100422946	0	0	0	0	0	0
54596	0	0	1	0	0	0
163782	9	6	16	4	2	10
105378768	5	1	1	0	0	0
7398	4824	4567	5386	1286	1295	1736
85440	754	608	778	608	698	741
27329	0	0	0	1	2	0
84938	507	474	509	49	66	76
105378769	0	0	0	0	0	0
199899	0	0	5	3	4	0
105378770	0	0	0	0	0	0
100996301	11	0	1	11	5	4
27022	2	2	0	23	14	14
102464823	0	0	0	0	0	0
29929	644	537	654	224	221	264
23421	880	639	741	235	197	161
102724319	0	1	0	1	0	2
84455	178	145	162	48	31	58
79469	15	12	10	6	9	6
5236	727	693	628	59	73	74
105378771	0	0	0	0	0	0
4919	0	1	0	23	7	3
105378772	0	0	0	0	0	0
101927034	0	0	0	22	7	5
105378773	0	0	0	0	0	0
148581	0	0	0	0	0	0
105378774	0	0	0	0	0	0
107984966	0	0	0	1	3	2
57685	43	55	39	602	589	397
100616338	0	0	0	0	0	0
55225	316	274	202	253	308	246
3716	4246	3529	3493	9399	12213	10543
101927084	0	1	2	4	8	5
100500854	8	2	4	19	10	23
406893	0	0	0	1	1	1
205	970	857	881	5058	3689	6092
9829	102	93	94	209	193	288
102724416	0	0	0	10	7	1
112268227	0	0	1	0	0	3
3953	568	494	622	298	366	378
54741	3023	2274	2130	1782	2012	2265
5142	125	183	109	7875	8511	14754
101927139	0	0	0	0	0	0
105378776	93	116	104	337	356	290
84251	104	49	87	75	61	121
100422871	0	0	0	0	0	0
200132	2307	1336	1297	1009	1042	1433
10022	7	2	1	2	0	0
79819	215	105	167	70	52	73
57708	3152	2471	2522	5081	4645	5465
23169	1642	1465	1455	2595	2990	2542
400757	0	0	0	0	0	0
149233	1	0	0	0	2	3
3595	1061	737	909	3331	3885	4117
105378779	66	42	44	89	92	133
26135	22860	23578	22054	13212	14323	13173
102724481	0	0	0	0	0	0
105378780	0	0	0	0	0	0
1647	438	326	352	4817	3220	4870
55970	32	31	30	127	91	170
105378781	0	0	0	0	0	2
100289178	5	13	3	1	3	4
9077	2	2	0	0	0	0
79971	367	483	242	128	153	104
100302279	0	0	0	0	0	0
105378782	0	0	0	0	0	0
6121	9	1	1	2	7	6
55635	1605	1615	2010	687	687	742
101927220	22	10	17	33	19	25
107984967	0	1	0	0	0	0
105378783	0	0	0	0	0	0
105378785	0	0	0	0	0	0
105378787	0	0	0	0	0	0
105378786	0	0	0	0	0	0
105378788	0	0	0	0	0	0
105378789	0	1	0	0	0	0
105378790	0	1	0	0	0	0
57554	22	19	17	15	9	6
5301	0	0	0	0	0	0
105378792	3	1	0	1	1	1
55631	1229	932	1017	1586	1491	1389
9295	14524	9897	9031	19673	22761	23564
81573	1277	1098	1027	934	1029	1148
11147	325	255	273	237	304	280
102724548	9	8	9	4	7	6
1491	243	53	150	18	32	21
105378793	0	0	0	0	0	0
105378794	0	0	0	0	0	0
101927244	0	0	0	0	0	0
102724572	0	0	0	0	0	0
5733	16	21	21	49	67	33
107985517	1	1	0	3	0	0
100132618	508	382	370	255	204	302
9406	5884	4311	4157	2539	2257	3089
406962	63	33	36	52	26	54
100852410	19	11	9	15	21	10
105378795	0	0	0	0	0	0
257194	87	46	81	37	31	31
100852409	0	0	0	0	0	0
105378797	2	1	2	0	0	0
105378796	0	0	1	0	0	0
105378798	0	1	0	0	0	0
339468	0	0	0	0	0	0
105378799	0	0	0	0	0	0
105378800	4	0	0	0	0	0
101927295	0	0	0	0	0	0
105378801	0	0	0	0	0	0
107985391	0	0	0	0	0	0
105378802	0	0	0	0	0	0
109729166	0	0	0	3	0	0
127255	75	29	61	22	17	9
100526835	282	142	190	69	66	95
8790	843	650	725	201	214	302
51086	212	91	120	44	43	68
105378805	17	20	7	0	1	0
105378803	4	0	3	1	1	0
127254	2	1	2	0	0	1
101927320	0	0	0	0	0	0
1429	249	364	407	154	223	198
127253	1544	1770	1775	1663	2102	2193
431707	0	0	0	0	0	0
204962	9	8	5	4	7	6
34	4243	3362	3747	1423	1354	1107
1744	235	199	173	92	129	95
5876	2386	2231	1861	3948	4784	5166
692085	40	24	15	22	27	18
26805	25	37	23	41	71	85
26804	37	51	39	53	64	98
4438	3	5	2	0	0	0
127247	0	0	0	0	0	0
105378806	0	0	0	0	0	0
101927342	0	0	0	1	0	0
256435	294	39	86	20	26	63
105378807	0	0	0	0	0	0
110806286	0	0	0	0	0	0
81849	1	1	3	0	0	0
102466995	0	0	0	0	0	0
10026	1483	1460	1507	612	751	662
105378808	9	6	5	0	0	0
26289	31	18	22	2	6	2
26009	2227	2069	2221	1855	2041	2363
23032	3151	2845	3067	3287	3268	3096
374986	408	309	372	269	301	379
374987	3	8	1	0	0	0
91624	2196	1808	1429	1044	682	947
8880	6219	5917	5878	7940	7603	6504
11080	329	230	251	4129	3450	2880
54810	0	1	0	0	3	2
107984997	0	0	0	0	0	0
149047	0	0	0	0	0	0
5737	14	2	8	48	96	63
10964	763	171	128	1700	603	2953
10561	996	240	215	2979	1199	3902
64123	0	0	0	0	0	0
107984998	0	0	0	0	0	0
105378810	0	0	0	0	0	0
105378812	0	0	0	0	0	0
105378811	0	0	0	0	0	0
107983999	0	0	0	0	0	0
101927412	1	0	1	0	0	0
105378813	0	0	0	0	0	0
107985018	0	0	0	0	0	0
23266	6824	3938	5966	7535	10322	9461
101927434	0	0	0	0	0	0
105378814	0	0	0	0	0	0
107985396	0	0	0	0	0	0
103283057	0	0	0	0	0	0
101927498	0	0	0	0	0	0
107985037	0	0	0	0	0	1
105378816	5	0	0	0	1	1
101927542	0	0	0	0	0	0
107985043	0	0	0	0	0	0
101927587	3	2	1	2	5	7
101927560	4	0	2	3	2	3
107985041	22	17	29	16	27	51
79739	209	125	161	52	35	79
5567	2129	1679	1723	917	1158	1252
107985046	5	4	1	5	0	0
112268230	5	3	2	1	0	0
148418	107	79	86	17	13	10
391051	2	2	0	1	1	0
58511	3	4	0	0	0	0
80135	1712	1590	1442	1892	2454	2100
2787	3352	3335	2901	3285	3546	3367
100505741	167	90	76	121	103	154
1486	1559	803	1027	1446	1337	1556
105378819	69	36	28	83	70	110
103695366	8	3	9	4	5	0
439927	1	2	0	1	0	1
117178	901	1049	824	244	193	209
102724892	0	0	0	0	0	0
23566	52	32	15	25	59	94
255231	20469	8010	8045	35135	46593	62463
55283	1951	940	1066	6363	6473	7513
126820	539	227	264	385	530	1032
100616481	1	2	0	0	1	0
84144	132	133	119	122	129	71
105378821	1	0	0	1	1	1
148423	1472	1264	1035	3250	3711	3622
8915	655	554	458	1705	1755	1593
646626	22	28	26	142	126	135
23576	532	497	488	109	87	78
107985054	0	0	0	0	1	5
3491	29	26	35	170	109	113
107985057	17	13	11	2	5	3
112268231	1	3	0	1	3	1
54680	1269	1299	1121	1350	1702	1448
105378823	10	4	1	1	2	1
255631	495	271	230	307	356	1014
105378824	2	4	3	1	0	0
105378825	4	5	7	0	0	1
57489	992	697	653	362	408	467
102465842	0	2	3	1	0	5
9635	3	1	0	1	0	0
1179	0	0	0	0	0	0
105378827	1	1	0	4	4	5
105378826	0	0	0	0	0	0
22802	4	0	0	0	0	0
105378828	15	7	9	7	5	7
9629	0	0	0	1	0	5
51100	3879	3049	3026	2490	2728	3052
105378831	0	0	0	0	0	0
9403	4695	3916	3706	3499	4043	4101
9653	1611	1530	1505	1091	1047	1252
339524	244	141	192	35	50	25
101927844	77	60	82	7	7	4
8543	4548	3420	4786	961	1079	920
100505768	4	1	0	0	0	0
105378833	11	5	5	2	0	1
105378834	7	3	3	1	0	1
107985408	0	0	0	0	0	0
105378835	0	0	0	0	0	0
107985518	0	0	0	0	0	0
107985519	0	0	0	0	0	0
101927871	0	0	0	0	0	0
105378836	0	0	0	0	0	0
105378839	0	0	0	0	0	0
101927891	15	4	13	48	72	61
105378838	0	0	0	0	0	0
5586	2202	1995	1906	3339	3456	3279
2959	2003	1668	1668	5932	7003	6296
56267	855	649	739	1340	1457	1638
494115	1624	1547	1419	4098	4783	4647
2635	502	415	453	2429	1964	2389
105378841	58	32	20	295	389	670
2633	21	14	11	329	294	480
2634	305	71	95	39048	43996	41582
112268267	109	22	30	10360	11483	10973
105378842	2	2	0	1	1	1
388646	6	3	1	26	22	34
115361	412	253	168	1254	1462	1902
107985076	5	0	1	0	0	1
105378843	0	0	0	0	0	1
115362	50	10	25	5071	3639	5383
729930	0	0	0	0	0	0
163351	2	0	0	0	4	4
400759	13	1	2	190	173	282
105378844	9	2	4	1	4	8
23507	467	641	506	1949	1415	1419
84230	6136	5509	5834	2117	2057	2879
400761	39	22	43	27	17	29
107985743	7	4	6	2	2	1
101927952	33	29	29	9	7	15
107985744	17	12	10	0	6	3
101927975	28	13	14	2	3	4
55144	3973	2572	2854	3049	4852	4355
105378847	6	1	9	3	1	10
492303	97	94	82	152	150	233
284695	1917	1781	1592	4951	5313	5468
105378848	0	0	0	0	0	0
105378849	0	0	0	0	0	0
107985088	1	2	0	0	4	2
105378850	0	0	0	0	0	0
105378851	0	0	0	0	0	0
105378852	0	0	0	0	0	0
109616984	0	0	0	0	0	0
343472	19	16	18	21	16	9
105378853	39	21	33	12	4	4
105378855	0	2	3	0	0	1
105378854	2	1	1	2	0	0
84146	3846	3411	3737	7180	7970	9203
164045	112	57	46	41	49	53
107985412	0	0	0	0	0	0
107985417	0	0	0	0	0	0
105378856	0	0	2	2	0	5
8317	2572	2485	2925	627	576	1096
102723436	18	12	22	66	24	137
7049	432	304	360	6020	5846	9382
676	1	0	0	0	0	1
253152	41	30	23	72	77	101
646817	88	84	100	50	60	49
284697	55	35	30	57	105	94
23285	324	144	276	5199	4913	3181
388649	9	3	7	3	5	3
11146	1143	1241	1119	1456	1507	1443
79871	1856	1938	1629	1255	1461	1412
2672	14053	11126	12769	930	1085	788
7813	1190	869	851	532	546	724
6125	60887	49975	48529	17918	24770	19854
388650	232	185	145	196	264	198
6083	33	8	22	31	33	34
26782	28	34	23	12	18	25
22823	3098	2733	2777	4134	4163	4258
50999	3426	3507	3278	4440	3971	5412
343099	2595	1716	1997	871	891	1394
107985521	24	16	16	6	10	2
100131564	3806	1528	1568	1217	1325	1453
1810	5951	5205	5281	7840	7345	6884
54874	496	429	455	447	567	490
107985761	0	2	0	0	0	2
8412	174	97	76	417	545	1317
100129046	12	4	6	26	32	85
102723480	0	0	0	0	0	0
723788	2	1	0	0	0	0
100126348	0	0	0	3	1	1
100189133	4	1	0	3	3	1
30836	3558	4031	3533	8077	8569	8015
2730	2117	1923	1860	914	743	2510
24	4	1	0	10	1	29
105378858	0	0	0	0	0	0
9411	0	4	0	3	1	5
107985092	1	1	1	0	0	2
105378859	0	0	0	0	0	0
5825	2421	2603	2574	649	710	784
2152	1753	1293	1267	5266	3692	4725
113219466	1	0	1	0	3	1
105378861	0	0	0	2	0	0
101928079	8	7	4	0	2	9
105378860	0	0	0	0	0	0
100616321	0	0	0	0	0	0
126969	52	44	22	5	3	7
1266	914	755	744	277	267	405
105378862	2	3	6	0	0	0
729970	14	12	6	2	0	2
199857	195	198	171	57	113	110
105378863	5	0	7	0	2	8
101928098	0	0	2	0	0	0
148534	246	113	150	64	53	54
100527978	248	201	231	117	123	143
101928118	1	0	0	0	0	0
25950	671	562	508	306	314	372
100996630	0	0	0	0	0	0
105378864	0	0	0	0	0	0
105379825	0	0	0	0	0	0
101928169	0	0	0	0	0	0
107985420	0	0	0	1	0	3
440594	0	0	0	0	0	0
100996635	0	0	0	0	0	1
101928219	0	0	0	1	0	0
102723661	0	0	0	0	0	0
101928241	0	1	0	0	3	6
105378866	0	1	0	0	0	2
58155	2216	1452	1286	5917	5521	6354
1806	2068	2168	2052	1916	2578	2935
100873932	81	88	68	64	90	106
105378867	2	0	3	9	2	4
100873933	0	0	0	0	1	2
109729128	0	0	0	1	0	5
400765	1	0	0	7	9	9
100616452	0	0	0	6	10	9
406928	0	0	0	0	2	0
729987	0	0	0	0	0	0
51375	274	261	242	73	76	77
163404	0	1	1	20	22	26
100129620	0	1	0	0	4	2
9890	14	24	17	19	6	23
107985093	0	0	0	0	0	0
101928270	0	0	0	0	0	0
54873	0	0	0	0	0	1
391059	617	586	551	759	904	547
178	1490	1187	1102	1007	1218	1395
23443	1446	1157	1138	962	975	1082
64645	3191	2339	2691	3878	4967	4909
163786	2467	2206	2148	1081	1033	1120
54482	1994	1964	1714	969	979	1350
127495	302	216	219	145	147	166
1629	1615	1459	1400	1382	1498	1684
100506007	94	80	58	18	14	25
8634	3636	2469	2731	1605	1522	1647
693138	2	0	2	2	3	4
8556	947	790	978	4745	4251	4542
105379827	0	0	2	0	3	0
54112	18	11	11	5	9	18
