GeneID	GSM6290462	GSM6290463	GSM6290464	GSM6290465	GSM6290466	GSM6290467	GSM6290468	GSM6290469	GSM6290470	GSM6290471	GSM6290472	GSM6290473	GSM6290474	GSM6290475	GSM6290476	GSM6290477
105376759	0	0	0	0	0	0	1	0	0	0	1	3	0	1	1	0
107985469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
200197	32	18	13	57	8	7	32	40	15	35	57	60	46	53	32	42
55092	452	382	350	350	183	273	546	488	328	665	1147	1292	822	546	482	529
727684	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0
114827	7	2	7	9	7	4	15	12	2	19	24	34	9	14	17	13
101927417	0	2	0	0	0	0	2	1	1	3	2	2	2	0	1	2
101927441	24	8	9	9	38	31	71	47	41	66	35	47	45	54	53	42
79180	5290	5314	4316	2982	11168	10420	13040	13459	11309	14925	15656	17160	13260	10749	11160	8879
11330	10	7	6	13	25	21	64	35	31	50	46	67	32	54	27	34
63036	1	0	2	1	3	2	2	5	1	0	3	0	0	1	0	1
105376767	3	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1
51032	8	2	12	17	1	1	0	3	3	2	3	8	2	2	4	3
842	820	588	560	544	425	496	716	672	590	794	259	322	262	398	473	451
23341	955	869	796	835	877	1044	1318	798	1210	1183	776	913	817	859	1003	983
107397391	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
79814	468	570	387	345	68	77	88	58	74	90	170	148	162	90	87	71
84301	1590	1632	1393	1759	455	465	784	533	706	906	2248	2024	2156	968	812	712
6248	182	201	186	219	102	91	162	87	168	161	352	330	320	161	162	138
23207	4399	3655	3450	3783	13513	14502	12249	11512	11548	12120	5673	6240	4862	6589	7308	5899
284723	140	47	62	76	217	319	358	433	294	389	135	132	120	170	175	148
110806303	8	4	3	5	8	19	18	10	16	24	8	6	10	11	12	12
388595	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
54751	16	5	5	16	1	3	2	5	9	11	8	12	6	2	0	0
440567	840	885	695	563	475	556	529	642	473	586	471	433	407	417	401	396
729614	304	183	192	203	104	119	139	115	144	136	153	160	114	109	113	89
23013	6826	5698	5584	7163	10508	12857	10967	9443	8230	8607	8946	8895	7729	8889	6574	5506
7709	2063	1721	1608	1544	4011	4149	3871	3737	3568	4286	2677	2816	2382	2712	2651	2378
149563	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
27129	2449	750	629	3652	592	558	518	1060	582	550	294	291	309	992	373	354
1187	163	59	41	152	402	399	325	450	289	299	92	136	67	251	164	178
1188	22	9	10	26	42	69	43	64	55	41	22	21	7	44	24	29
348487	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1969	56	42	15	40	138	77	102	119	116	150	33	34	25	45	83	58
101927479	5	1	0	2	0	1	0	0	0	0	0	4	3	0	0	0
128272	536	715	441	401	59	92	143	135	95	161	218	224	242	178	124	138
101927546	41	39	35	47	6	10	17	46	12	13	41	37	22	69	23	15
79363	165	120	116	113	8	21	28	23	19	36	33	47	18	16	15	21
54455	1525	1486	1223	1281	6242	7630	6994	7874	6773	7177	2336	2547	2171	5740	4956	4823
26099	3838	3609	3550	3519	4084	4660	4657	5082	4276	5084	4679	4870	3862	4345	3937	3718
374955	2187	1943	1871	1922	1860	2265	2362	2422	2109	2502	2303	2458	2028	2324	1895	1901
55707	3199	2590	2359	2623	8163	9801	8889	9130	8358	9327	3477	3978	3472	6761	6355	6117
107984921	54	36	26	91	18	29	33	27	31	31	17	23	24	20	22	9
114819	251	185	156	213	56	79	119	87	88	113	70	73	86	69	70	55
26871	1	8	4	2	8	10	9	10	12	9	4	2	2	6	3	3
107985757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100132147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
107985758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
7195	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0
55672	901	1046	886	830	637	760	967	700	815	1022	720	717	734	625	700	525
105376794	1951	1790	1572	1547	747	1059	1136	708	850	1112	1118	1111	1091	795	811	740
84809	937	803	653	641	472	575	779	582	719	879	508	460	479	417	607	473
11209	295	118	115	294	37	43	52	129	59	68	66	64	67	119	39	40
107985736	50	28	31	45	8	5	16	16	14	12	15	17	20	18	6	8
26869	2	9	4	3	8	9	6	9	9	11	4	3	3	5	1	4
107985759	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
284729	3	1	2	2	0	1	1	0	0	0	0	0	0	0	0	1
100189045	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
6060	2	10	3	2	7	8	6	10	7	9	3	2	2	3	2	3
11223	250	109	120	247	28	24	51	100	46	66	54	77	62	138	43	41
100500876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112267871	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376805	62	43	43	27	16	17	13	28	13	16	18	24	19	19	13	15
791226	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
26870	2	9	3	3	10	7	7	9	7	10	3	1	2	4	4	2
9696	1148	1086	829	707	231	305	404	373	332	326	361	378	340	246	207	154
4237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23400	1616	1272	1020	1200	179	231	206	196	173	247	506	416	379	261	144	135
6390	2500	2811	2511	1969	983	1180	1124	843	1092	1368	1724	1815	1617	901	1049	992
11240	267	357	222	245	51	67	100	106	82	83	338	282	205	122	54	52
105376808	0	0	0	0	1	0	2	0	1	2	4	1	5	0	0	0
400743	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	2
29943	5	1	0	0	1	1	9	2	2	5	15	22	15	7	3	7
51702	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
100616188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23569	1	0	0	0	0	2	0	0	0	1	4	0	0	0	0	0
353238	2	1	1	4	0	1	0	2	0	0	5	0	1	0	0	2
55920	14247	15411	13058	9940	11499	12341	13265	10821	10906	15091	20095	19283	17454	12972	12162	11795
55160	2997	2172	1905	2261	398	569	1447	1745	1021	1710	4519	4267	3928	3027	1576	1460
107984028	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
81569	12	10	6	1	3	0	0	1	0	0	0	0	2	0	0	1
105376809	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
105376812	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376814	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
127707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8659	641	732	686	349	180	209	287	254	267	314	227	223	243	185	194	193
100616120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100302276	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0
126917	740	553	593	609	3581	4702	4972	2858	4080	5374	1255	1244	1064	2221	3256	3648
105376815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23352	11006	7777	7796	11739	24078	29586	30954	26708	22722	25292	14238	13253	12326	24765	18258	15370
101927895	117	112	145	123	94	135	112	85	116	97	135	138	104	109	108	97
23065	2854	3181	2887	2900	1808	2273	2334	1485	2381	2614	3211	3276	2959	2004	2239	1928
51154	2808	3893	2825	2059	1139	1309	1378	954	1357	1683	2606	2820	2668	1445	1601	1382
246181	109	100	85	58	20	24	20	28	19	23	22	25	31	15	12	9
22977	110	92	86	63	20	29	16	28	11	34	29	22	17	33	18	17
100506730	320	303	197	230	16	32	33	53	33	66	67	80	89	45	33	32
8574	3384	2939	3245	1988	587	641	491	432	626	586	680	683	667	414	403	439
54896	2877	2660	2056	1454	516	491	676	570	597	807	668	811	581	469	640	413
832	10816	11193	9948	8834	7016	8717	8987	8076	7668	9701	10671	10935	9903	8005	6859	7497
105376819	3	1	3	4	0	0	4	1	1	8	9	7	2	4	6	5
105376818	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0
105376817	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0
105378614	1	0	0	0	0	2	0	1	0	2	0	1	0	1	0	0
440574	1562	1873	1624	1099	1256	1419	1406	1175	1454	1639	1350	1339	1303	1152	1222	1353
100532736	841	786	775	674	948	1144	1122	1155	979	1306	1217	1347	1065	934	974	978
644068	146	78	68	97	32	45	34	80	49	56	38	40	51	62	40	42
4681	455	354	318	322	639	682	740	835	565	811	847	949	658	578	625	567
3362	7	16	7	3	1	0	0	1	0	1	1	2	2	0	0	3
255104	1079	984	927	772	185	225	235	280	291	304	362	332	342	309	265	274
54546	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
105376823	1	1	1	1	2	2	0	1	1	2	1	1	2	0	2	1
23252	1277	1288	1022	1250	1181	1294	1152	899	905	928	1278	1279	1105	841	792	670
30814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5322	5	0	2	1	0	0	0	0	0	0	0	0	0	0	0	2
26279	22	3	8	31	3	9	3	12	0	5	0	0	0	3	1	4
64600	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
391013	8	4	7	4	2	0	1	4	0	0	4	0	3	6	0	0
127733	6	1	3	6	0	0	0	0	0	0	0	0	0	1	0	0
101928017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376825	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
105376826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
339505	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
55450	19	4	1	30	15	9	13	20	13	25	13	23	13	28	20	26
79594	1194	1140	846	725	956	1280	1402	883	1191	1595	949	1176	986	826	1061	1111
163933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
978	138	142	128	43	46	58	33	41	39	29	18	16	26	12	19	28
65018	1330	1067	1271	765	325	439	390	315	366	370	286	337	278	256	239	212
102464833	7	9	8	3	2	1	1	2	5	0	1	1	2	0	1	0
100861548	1815	1637	1632	1089	602	793	757	600	674	728	618	707	638	574	502	512
1650	15213	14113	15646	11379	9106	10481	9307	8976	9062	9597	8841	8931	7404	8512	7252	7101
57576	4648	2852	3980	2839	2451	2594	2013	2471	2101	2245	519	395	444	1728	1322	1446
400745	4	13	2	8	1	10	0	0	3	0	7	5	1	0	0	2
112268222	3233	2499	2359	2406	1125	1295	1403	1131	1251	1470	2005	1729	1925	1329	1349	1208
50809	12457	11415	11367	11663	6887	8042	8219	5987	7328	7989	9925	9102	9436	6566	7062	6440
8672	9434	8516	9499	9703	3789	4869	5309	5232	5081	5255	6921	5419	6180	6203	4058	3841
105376830	9	4	3	5	1	4	0	3	6	3	5	3	2	1	1	1
105376829	3	4	0	0	8	10	0	1	0	3	0	1	2	3	0	2
100302155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1889	1603	1074	976	1959	13197	9950	21415	27910	18907	26361	23324	26116	19959	28748	22584	20899
100506801	0	1	1	12	32	34	66	55	62	45	51	32	36	58	40	67
105376832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84224	467	488	444	416	100	111	168	117	125	152	199	200	234	130	132	127
249	0	0	0	0	1	0	2	0	3	2	5	17	0	5	15	2
105376834	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
5909	210	139	102	213	45	62	51	82	72	83	69	43	40	70	51	54
84196	5193	4575	4470	5341	1618	1737	1982	1723	1912	1962	2687	1939	2546	2088	1522	1530
401944	254	178	147	203	58	72	85	98	66	76	43	52	30	65	51	32
3339	1597	1079	1238	2011	434	670	756	773	604	683	392	420	310	532	441	264
23436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10136	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0
101928043	18	15	19	13	9	13	12	14	16	4	12	4	3	13	10	6
29092	408	236	272	316	122	204	217	160	184	207	237	162	163	221	173	204
112268223	34	15	17	13	26	23	21	17	31	22	7	7	8	6	18	10
998	10003	8778	8247	9382	15700	18502	17462	13742	15008	17417	10747	11042	11151	10943	10804	12017
54361	9	8	7	14	93	67	69	88	87	70	16	9	14	40	76	60
105376845	0	0	2	5	14	31	21	21	14	13	0	1	5	10	10	12
105376850	0	4	0	7	1	15	2	4	2	4	1	0	0	1	1	2
107985377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9923	4538	3860	3435	3992	4012	4867	5341	3483	4446	5226	3515	3883	3675	3380	3585	3146
2046	2	0	0	2	1	1	2	5	3	1	0	4	0	4	2	0
102466615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
712	20	16	8	20	18	27	24	23	17	29	38	51	15	12	25	19
714	6	5	4	5	3	4	18	3	4	16	35	65	35	3	6	8
713	1	0	0	0	0	0	1	1	0	4	29	58	22	2	6	3
2048	28	11	16	23	77	104	156	449	138	216	902	508	479	876	198	215
100616391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100422914	0	0	0	0	1	1	6	13	2	3	19	10	5	22	2	6
646262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729059	1	2	2	0	0	0	0	1	0	0	1	0	0	1	0	1
23028	4517	4737	4333	3972	2513	2712	3145	2116	2774	3038	3412	3622	3347	2418	2363	2392
100422866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7798	2231	2278	2150	2320	5935	7338	9941	5725	7136	9567	3823	4119	3509	4924	5886	6055
3352	0	0	0	0	1	0	0	0	1	3	0	0	0	0	0	1
100996511	514	276	196	326	10	10	36	19	20	27	91	80	91	62	38	31
10236	7397	7652	8732	6785	3323	4028	4216	2702	3787	4740	6272	6263	5828	3583	3824	3994
80818	414	278	375	564	952	896	1155	584	871	1014	341	553	417	541	702	774
148898	75	47	62	81	14	24	35	11	11	6	10	19	13	11	18	4
6920	14	5	13	23	2	0	1	14	0	0	0	2	1	0	0	0
55616	30	17	13	57	14	17	42	20	25	36	19	36	19	13	21	30
1870	1365	1364	1325	1076	60	53	230	213	139	347	759	960	870	326	378	366
101928163	26	20	22	31	1	0	7	6	0	6	16	13	21	8	8	6
105376859	6	4	6	13	2	1	2	3	7	4	0	0	2	2	1	4
3399	245	446	116	57	467	444	358	228	484	354	112	59	63	112	253	247
107984928	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	2
259283	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1
6135	35181	29980	28353	32435	16755	19470	18029	17819	15927	18656	20643	20054	20105	19099	12318	14422
6924	1850	1951	1783	1572	8428	9103	7989	7089	7599	7428	9234	11193	10120	7589	4863	5415
100506963	229	240	186	186	478	580	587	517	479	594	639	843	724	602	389	466
57095	1298	1305	937	960	1069	1241	1150	697	994	1153	1205	1419	1227	824	894	872
105376860	137	172	108	100	109	108	117	117	100	155	121	150	138	95	106	95
11313	2288	2517	1851	1252	1446	1641	1542	1711	1634	2071	1929	2311	1788	1516	1540	1307
2582	450	524	478	326	436	408	427	509	439	492	503	590	465	496	437	327
3155	1050	780	803	817	509	615	779	685	795	881	577	710	673	683	534	570
105376861	1	1	1	0	0	1	0	1	1	0	2	0	1	0	5	0
2517	381	339	291	281	32	37	96	44	56	98	128	234	157	56	56	58
1269	14	6	4	7	0	0	1	0	3	3	0	0	2	2	2	4
107984929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55629	6672	6367	6630	6441	22287	24493	25904	21737	24153	26107	7891	6618	7146	17962	17000	17467
10772	9452	8790	8191	8407	11716	11913	12390	9420	11473	11804	10647	8123	10315	9978	9105	8533
105378615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127294	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0
107985737	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376864	0	0	1	0	0	0	0	0	0	3	0	0	1	0	0	0
58985	2	1	2	0	0	0	0	4	0	0	0	0	2	15	0	3
163702	2	0	0	0	0	0	6	0	7	1	2	1	1	0	0	1
284632	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
105376871	22	18	11	36	3	10	10	6	10	13	4	6	6	7	4	16
57822	38	16	18	29	35	30	40	39	57	52	19	14	13	36	21	36
90529	453	327	375	527	254	277	319	257	326	352	184	185	172	272	234	301
57185	1406	1345	1336	1461	279	365	370	254	430	395	392	374	396	316	353	330
100750325	16	6	10	10	2	6	1	5	3	0	2	2	5	3	0	5
11123	774	756	598	868	114	119	167	85	144	159	370	358	392	174	137	156
100506985	44	47	41	72	5	3	8	4	3	3	15	20	20	8	6	6
400746	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0
10250	6781	6848	6646	5972	9185	10665	9451	7348	7956	8371	8073	7595	7525	6336	6149	6151
25932	11141	4840	8477	13710	46373	55318	57994	35193	48065	46342	15526	10905	13566	27147	31504	30884
105376876	0	0	0	0	4	0	1	1	0	6	6	0	0	0	1	0
864	2183	2046	1735	2433	1492	1263	3202	4020	2550	3968	16686	14808	12739	5418	3396	3713
102465437	1	0	1	0	1	0	2	0	1	1	3	8	2	2	2	2
107984932	7	4	3	8	17	10	29	4	6	26	72	59	43	18	17	10
105376878	154	117	76	147	41	44	124	99	83	100	328	296	275	139	67	71
100616365	1	0	0	1	0	0	0	0	2	0	9	0	2	3	1	0
105376879	3	4	1	5	4	0	9	4	6	8	40	19	28	18	11	15
25949	2343	1105	1377	2783	1859	2773	2017	1116	1473	1693	818	891	936	855	914	947
57035	6748	5124	4827	4426	4532	4034	5258	4748	3693	6024	3481	4210	2894	4236	4034	3207
105376882	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
6007	30	16	12	37	27	50	30	51	31	34	6	11	13	34	24	13
23585	2193	2110	2009	1975	3407	4043	3704	3976	3276	3432	2544	2083	2202	3353	2073	2450
6006	1150	1093	970	905	1816	2078	1926	1833	1697	1752	1239	931	1153	1713	1120	1323
55219	1445	996	1231	1442	1116	1291	989	734	891	968	1118	1035	1122	725	558	613
26119	1433	1281	1190	964	199	251	222	145	214	221	242	352	284	147	176	167
57134	533	536	438	519	36	33	49	59	69	84	104	116	96	84	52	35
57190	6867	6688	6069	5647	3193	4248	3766	3352	3684	3980	3008	3698	2885	3210	2726	2624
56181	1643	1796	1517	1200	807	982	1126	895	1061	1329	1083	1249	1069	1026	849	896
646471	449	443	357	393	284	345	388	284	337	379	261	362	261	294	252	314
79000	582	527	504	486	219	240	278	155	242	330	440	472	465	320	275	323
164091	126	118	89	167	5	3	18	19	21	19	35	39	42	41	26	18
3925	20897	21189	21579	14205	6449	6991	6055	4207	5393	6088	10629	9498	10145	5941	5444	5909
100500808	711	727	934	745	252	319	231	196	260	277	449	463	447	293	261	301
105376885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5051	473	505	555	353	111	101	194	128	211	232	329	370	251	208	220	166
101928216	6	10	8	2	0	2	0	2	1	0	2	0	0	0	1	1
2134	4	7	2	5	1	2	0	4	6	0	0	3	0	0	5	4
7780	0	0	2	3	2	4	12	8	17	12	5	3	8	11	16	9
105376910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84676	8	11	13	2	1	2	0	0	0	0	7	0	2	2	1	1
149420	453	390	455	361	139	129	175	73	106	136	195	202	220	108	190	158
105376886	1	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0
79927	1	1	0	1	1	0	1	1	1	3	1	1	1	2	1	0
110806296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51042	381	483	280	207	203	223	214	166	177	232	294	363	309	220	149	160
10256	46	65	36	24	49	54	59	35	62	58	39	58	29	31	39	38
378807	2	0	0	0	2	0	0	4	0	0	0	1	0	0	0	0
101928303	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
64793	3374	3391	3079	2952	374	322	752	787	595	976	3771	3649	3322	1832	991	1049
83442	9795	7397	6370	7668	5840	5630	7768	7920	6956	9249	11020	12475	10019	8529	6454	6531
91544	1441	972	975	1168	588	658	653	700	722	785	1027	875	878	725	560	585
1043	305	172	103	371	154	170	181	249	121	204	215	184	151	257	84	149
55057	2	5	1	6	0	0	2	0	1	0	1	1	2	2	1	0
257101	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
79727	2	3	1	4	0	1	0	1	1	0	2	0	2	0	0	1
79947	1224	1079	983	939	558	612	808	640	730	924	1118	1278	1127	955	785	708
101928324	43	28	28	42	4	15	12	12	10	11	17	8	22	19	15	6
3151	24754	23533	25446	13409	13556	15369	13106	8808	12764	13016	20197	17486	17083	10563	11481	10346
6195	7420	7451	7166	5277	5003	4386	6141	7154	6027	7607	12435	11828	11153	9294	7184	6145
100302190	0	1	1	0	2	0	1	1	0	0	0	1	0	1	0	0
105376888	2	0	0	3	4	9	9	4	8	9	0	1	0	5	1	2
101928728	111	82	74	64	32	74	54	54	84	46	41	34	61	65	34	36
8289	9622	8270	8886	8866	10882	12784	10222	10706	10244	10325	8460	7746	6819	9752	8250	7569
55650	602	490	560	502	1323	1778	1773	1047	1830	1842	366	534	361	683	1320	1406
84243	1223	1034	893	966	789	867	1076	923	1015	1358	1957	2647	1944	1081	1206	1049
2810	3	2	0	2	0	0	0	6	0	0	1	1	5	2	2	1
54707	1460	1424	1182	1098	1235	1484	1641	1454	1543	1788	1340	1541	1373	1268	1349	1178
63906	636	594	515	422	732	837	892	498	737	858	525	628	500	413	544	525
10726	4796	6119	4785	3396	4580	6145	5408	2679	4241	4048	3476	3658	3220	2034	2607	2231
8431	0	0	1	0	0	0	7	0	0	0	1	0	0	0	0	0
126695	0	2	0	0	2	0	0	0	0	0	2	0	1	0	0	0
388610	36	40	35	24	35	19	10	22	20	18	5	9	7	9	11	8
115572	38	22	33	20	2	6	2	0	4	4	5	2	4	0	11	2
101928391	0	0	0	3	0	0	2	1	0	1	0	0	0	0	2	0
6548	1462	1247	1277	1220	2018	2346	2908	2160	2673	3395	2234	2401	1949	1752	2204	1953
102723760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376890	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
23038	4064	2846	3358	3705	2767	3179	2313	3118	2422	2447	1871	2092	1885	2116	1893	1501
84065	1878	1547	1231	1202	1413	1578	1426	1528	1793	1960	1361	1495	1186	1233	1289	1301
644961	242	171	151	238	129	205	176	109	186	184	216	165	202	144	110	106
84958	2246	538	794	1834	122	163	149	634	117	153	100	97	114	382	70	61
9064	1903	1931	1772	1021	156	146	295	291	231	372	942	852	805	365	279	266
8547	5	6	7	4	0	0	0	1	0	0	2	0	0	3	2	1
388611	1	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0
2827	65	56	55	48	269	229	245	199	284	231	81	119	111	120	179	196
10163	10280	8536	9413	11273	7903	9630	8996	8311	8751	9486	12189	12035	10647	9822	7639	7391
105376892	13	3	9	2	0	0	2	0	0	0	0	0	2	1	1	0
27245	270	316	238	211	357	428	699	1108	623	859	780	789	690	985	954	523
2268	1290	707	527	989	1176	984	2808	2943	1933	4342	4388	5403	3736	3752	3779	3155
111216282	2	2	0	1	3	2	7	17	9	9	15	6	3	15	5	2
2537	2823	1738	969	1593	4155	2401	4498	16280	3275	5342	15118	9460	7915	16005	4644	5144
199870	270	257	193	249	81	61	129	74	83	130	386	272	311	124	124	162
23673	1526	1113	1160	1936	2386	2428	3909	2456	2615	3928	2589	2383	2814	2686	2842	3401
5511	2608	2447	2382	2294	1764	2414	2274	1529	2222	2510	2472	2457	2406	1841	1931	1985
677774	0	3	1	2	0	5	4	0	1	5	0	0	1	1	0	0
9473	1133	1023	699	1602	668	648	2195	3236	1360	2424	6316	6177	5156	4170	2243	2367
6118	1509	1717	1632	1518	630	732	1042	726	1035	1368	1747	2007	1566	1271	1296	1381
27293	12	21	13	13	2	3	10	4	0	0	8	6	6	4	0	6
55113	410	401	329	306	94	87	160	85	134	254	291	342	256	113	153	202
2140	1472	1559	1190	1268	3807	3875	5675	3603	4642	6154	4294	5027	3972	4252	4713	4548
5724	50	50	60	51	493	340	992	654	864	1128	3518	4226	3447	1441	1054	1232
22826	4782	4770	4627	4257	5604	6095	5607	3679	5184	5781	5460	5462	5482	3776	3938	4116
93974	2276	2185	2145	1517	1025	1050	911	758	898	925	1039	1026	948	705	613	565
83667	2362	478	1435	2050	1887	1697	1928	884	1443	1588	1581	1266	878	512	1094	1049
54797	850	699	709	715	278	308	436	378	441	456	788	751	651	463	430	377
65979	2375	1654	1832	2623	1808	1694	3252	4970	2227	3559	3845	2585	2567	5109	2463	3520
1104	5591	6054	5341	4918	943	1390	1520	877	1294	1642	4444	4939	4165	1536	1557	1496
8420	1883	2189	1398	1353	340	466	685	488	525	727	1842	1961	1944	1068	625	594
6080	37	109	46	46	18	21	26	16	24	42	100	139	154	79	40	27
26768	36	106	41	13	11	34	18	13	22	14	110	111	102	62	31	24
54952	808	643	588	676	227	343	398	292	296	456	813	744	777	452	249	358
85028	777	1041	599	691	1377	1538	1353	718	1411	1647	870	1036	871	572	793	811
692212	15	35	24	7	20	17	17	19	11	20	30	39	31	15	9	9
677838	91	118	60	57	24	33	42	23	30	50	105	89	104	39	26	36
677825	43	44	23	38	20	24	26	31	27	45	56	65	68	31	25	28
692073	48	72	37	32	36	20	24	20	13	29	54	88	64	45	21	27
115273	8	4	5	7	0	0	2	5	0	0	5	8	4	0	0	0
6883	893	941	759	820	379	513	417	272	471	483	743	748	614	345	324	420
105378616	10	15	11	14	4	3	2	12	3	6	2	4	4	8	3	5
26824	3	1	2	0	2	3	0	8	1	2	0	0	1	3	1	2
10691	1416	1114	1245	1312	1901	2541	2147	1939	2089	2100	1770	1404	1628	1927	1337	1510
51441	4742	4147	4142	3839	3871	4087	3997	3240	3650	4444	4363	4479	4232	3399	3261	3049
4985	6	21	7	9	24	15	6	29	22	11	4	3	9	9	5	8
2035	1681	1808	1495	1853	3073	3641	2319	3075	2732	2155	1343	1173	1461	2257	1236	1299
399474	118	90	69	85	231	180	172	354	181	170	50	55	70	229	161	122
6429	4173	3977	3501	3355	5202	5815	6245	6577	5535	7123	4313	3973	3882	5422	4679	4729
51102	778	863	661	615	371	445	478	373	541	518	452	443	431	391	421	454
10076	206	225	144	113	77	74	93	132	76	124	58	53	57	93	83	60
101928460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
