geneID,gene_symbol,GSM6290462,GSM6290463,GSM6290464,GSM6290466,GSM6290467,GSM6290468
ENSG00000177699,LOC100129540,4,6,8,2,2,4
ENSG00000177700,POLR2L,1134,1710,1701,1402,1532,1307
ENSG00000177706,FAM20C,2477,988,1006,184,166,509
ENSG00000177707,NECTIN3,24,10,12,31,13,63
ENSG00000177710,SLC35G5,15,1,6,2,2,5
ENSG00000177721,ANXA2R,765,418,477,150,79,153
ENSG00000177728,TMEM94,5564,4325,4207,1486,2371,2065
ENSG00000177731,FLII,6013,5646,4021,2504,2707,2586
ENSG00000177732,SOX12,1914,2200,1685,63,83,84
ENSG00000177733,HNRNPA0,8127,7367,7109,3325,3503,3442
ENSG00000177736,FXNP2,9,0,1,0,0,0
ENSG00000177738,LOC648987,660,389,597,166,198,171
ENSG00000177752,YIPF7,2,0,2,5,7,4
ENSG00000177757,FAM87B,0,0,0,0,0,0
ENSG00000177788,LOC105373159,178,84,56,7,16,11
ENSG00000177791,MYOZ1,359,207,162,82,105,61
ENSG00000177807,KCNJ10,5,7,0,3,0,0
ENSG00000177830,CHID1,2693,2930,2550,1124,1134,1158
ENSG00000177839,PCDHB9,298,216,315,102,196,204
ENSG00000177842,ZNF620,106,93,80,192,184,186
ENSG00000177853,ZNF518A,3689,2509,2724,4421,5495,6156
ENSG00000177854,TMEM187,158,69,195,8,21,30
ENSG00000177868,SVBP,1786,1378,1348,855,954,879
ENSG00000177873,ZNF619,423,425,520,258,389,401
ENSG00000177875,CCDC184,0,2,1,8,8,16
ENSG00000177879,AP3S1,2329,1877,1937,838,804,1047
ENSG00000177885,GRB2,21959,17946,17670,18737,20846,23606
ENSG00000177888,ZBTB41,445,458,485,463,408,614
ENSG00000177889,UBE2N,3359,3365,3382,3416,3664,3877
ENSG00000177910,SPATA31C2,3,2,0,0,0,0
ENSG00000177917,ARL6IP6,1233,823,868,420,572,630
ENSG00000177932,ZNF354C,726,567,804,171,202,244
ENSG00000177938,CAPZA3,0,0,0,0,0,0
ENSG00000177943,MAMDC4,1542,1291,1157,407,352,345
ENSG00000177946,CENPBD1,1042,895,774,218,253,375
ENSG00000177947,ODF3,0,0,0,0,5,0
ENSG00000177951,BET1L,2891,2870,2256,981,1312,1598
ENSG00000177954,RPS27,54137,41843,37182,24989,31122,28154
ENSG00000177963,RIC8A,4736,4619,4647,1170,1546,1948
ENSG00000177971,IMP3,1916,2045,1509,320,462,448
ENSG00000177981,ASB8,708,558,681,249,363,437
ENSG00000177984,LCN15,15,7,16,4,19,17
ENSG00000177989,ODF3B,677,386,219,304,254,600
ENSG00000177990,DPY19L2,135,103,115,19,9,6
ENSG00000177992,SPATA31E1,0,0,0,0,0,0
ENSG00000177993,ZNRF3-AS1,69,62,42,45,51,66
ENSG00000177994,C2orf73,0,0,0,0,0,0
ENSG00000178015,GPR150,41,22,12,1,0,2
ENSG00000178021,TSPYL6,0,0,2,0,0,0
ENSG00000178026,LRRC75B,297,138,133,40,75,69
ENSG00000178028,DMAP1,2631,2409,2351,783,1079,1119
ENSG00000178031,ADAMTSL1,0,0,0,0,0,0
ENSG00000178033,CALHM5,9,2,3,0,3,0
ENSG00000178035,IMPDH2,8509,9129,8408,678,757,1148
ENSG00000178038,ALS2CL,1022,782,600,221,267,258
ENSG00000178053,MLF1,152,223,211,427,500,762
ENSG00000178055,PRSS42P,0,1,2,0,0,0
ENSG00000178057,NDUFAF3,3414,2891,2884,1576,1759,1405
ENSG00000178074,C2orf69,1302,1354,1157,857,683,849
ENSG00000178075,GRAMD1C,40,25,42,5,25,14
ENSG00000178078,STAP2,36,58,21,22,48,27
ENSG00000178084,HTR3C,0,0,0,0,0,0
ENSG00000178093,TSSK6,128,85,95,28,22,47
ENSG00000178096,BOLA1,605,525,524,30,43,71
ENSG00000178104,PDE4DIP,1108,1234,1320,7617,8177,10340
ENSG00000178105,DDX10,1495,1448,1001,1296,1207,1344
ENSG00000178115,GOLGA8Q,164,72,179,18,38,0
ENSG00000178125,PPP1R42,0,0,0,2,0,1
ENSG00000178127,NDUFV2,3546,2950,3005,3737,4584,3433
ENSG00000178130,FAM27E5,0,0,0,0,0,0
ENSG00000178149,DALRD3,1538,1065,987,992,1240,1038
ENSG00000178150,ZNF114,237,356,271,67,77,79
ENSG00000178163,ZNF518B,974,811,811,1064,1294,929
ENSG00000178171,AMER3,11,8,8,9,10,18
ENSG00000178172,SPINK6,0,0,0,0,0,0
ENSG00000178175,ZNF366,557,436,351,132,151,476
ENSG00000178177,LCORL,1054,849,1020,1054,1094,917
ENSG00000178184,PARD6G,160,203,215,56,39,88
ENSG00000178187,ZNF454,12,41,4,7,24,28
ENSG00000178188,SH2B1,4714,4267,2691,1012,1344,1697
ENSG00000178199,ZC3H12D,1290,1339,946,534,843,1308
ENSG00000178201,VN1R1,47,23,26,5,16,6
ENSG00000178202,POGLUT3,1250,1102,1412,221,224,376
ENSG00000178209,PLEC,9998,7659,4957,10478,7201,23658
ENSG00000178217,SH2D4B,11,3,8,4,0,0
ENSG00000178222,RNF212,660,523,344,69,89,66
ENSG00000178226,PRSS36,1750,1289,1156,185,136,130
ENSG00000178229,ZNF543,260,285,197,251,333,410
ENSG00000178233,TMEM151B,10,6,5,22,30,31
ENSG00000178234,GALNT11,1261,973,825,611,739,953
ENSG00000178235,SLITRK1,0,0,0,2,0,2
ENSG00000178243,C9orf62,0,0,0,0,0,0
ENSG00000178252,WDR6,9559,6407,5610,1105,1311,2067
ENSG00000178257,PRM3,0,0,0,0,0,0
ENSG00000178279,TNP2,0,0,0,0,0,0
ENSG00000178287,SPAG11A,0,0,0,0,0,0
ENSG00000178295,GEN1,2551,1723,2091,1314,1677,2199
ENSG00000178297,TMPRSS9,489,80,124,206,322,717
ENSG00000178301,AQP11,19,20,14,3,2,5
ENSG00000178307,TMEM11,807,675,501,470,464,489
ENSG00000178338,ZNF354B,1130,793,765,931,956,836
ENSG00000178342,KCNG2,0,0,0,0,0,3
ENSG00000178343,SHISA3,168,149,132,11,5,10
ENSG00000178358,OR2D3,0,0,0,0,0,0
ENSG00000178363,CALML3,0,0,0,0,0,0
ENSG00000178372,CALML5,0,0,0,0,1,0
ENSG00000178381,ZFAND2A,658,620,587,2264,1933,1830
ENSG00000178385,PLEKHM3,356,329,253,209,288,345
ENSG00000178386,ZNF223,406,263,254,529,608,605
ENSG00000178394,HTR1A,0,0,0,0,0,0
ENSG00000178395,CCDC185,2,1,0,2,0,0
ENSG00000178397,FAM220A,1029,861,944,341,364,475
ENSG00000178401,DNAJC22,331,156,303,37,161,72
ENSG00000178403,NEUROG2,11,2,4,6,0,3
ENSG00000178404,CEP295NL,12,7,2,2,5,6
ENSG00000178409,BEND3,292,296,263,170,151,227
ENSG00000178425,NT5DC1,1102,920,1033,194,268,422
ENSG00000178429,RPS3AP5,9,1,6,4,2,1
ENSG00000178440,TIMM23B-AGAP6,33,33,34,32,44,42
ENSG00000178445,GLDC,160,166,191,22,63,37
ENSG00000178449,COX14,354,351,274,138,125,89
ENSG00000178457,LINC00314,0,0,1,0,2,1
ENSG00000178460,MCMDC2,145,83,130,25,19,21
ENSG00000178462,TUBAL3,0,0,0,3,1,1
ENSG00000178464,RPL10P16,10,9,9,11,14,16
ENSG00000178467,P4HTM,2035,1356,1475,397,351,424
ENSG00000178473,UCN3,0,0,0,0,0,0
ENSG00000178498,DTX3,107,126,61,41,52,46
ENSG00000178502,KLHL11,115,131,156,140,168,129
ENSG00000178522,AMBN,0,0,0,0,0,0
ENSG00000178531,CTXN1,9,14,9,5,6,13
ENSG00000178537,SLC25A20,879,763,687,338,345,467
ENSG00000178538,CA8,40,41,34,68,138,61
ENSG00000178562,CD28,7,11,6,14,9,6
ENSG00000178567,EPM2AIP1,2257,1500,2138,3102,2849,4080
ENSG00000178568,ERBB4,2,0,0,2,0,1
ENSG00000178573,MAF,362,129,182,72,47,99
ENSG00000178585,CTNNBIP1,886,747,771,186,382,237
ENSG00000178586,OR6B3,0,0,0,0,0,0
ENSG00000178591,DEFB125,0,0,0,0,0,0
ENSG00000178597,PSAPL1,0,0,0,0,0,0
ENSG00000178602,OTOS,0,0,0,0,0,0
ENSG00000178605,GTPBP6,1892,1789,1803,786,887,1041
ENSG00000178607,ERN1,1149,623,721,2031,2527,2505
ENSG00000178623,GPR35,282,159,111,145,125,529
ENSG00000178645,C10orf53,17,20,16,12,7,9
ENSG00000178662,CSRNP3,2,1,0,1,2,0
ENSG00000178665,ZNF713,309,270,246,359,449,495
ENSG00000178685,PARP10,7070,4520,3513,4579,4346,6806
ENSG00000178690,DYNAP,18,5,7,4,9,2
ENSG00000178691,SUZ12,6485,5956,6354,6197,5665,5765
ENSG00000178694,NSUN3,345,369,300,460,600,526
ENSG00000178695,KCTD12,1931,2694,1454,589,533,1400
ENSG00000178700,DHFR2,265,207,266,79,99,105
ENSG00000178715,RPS16P1,0,0,2,3,2,1
ENSG00000178718,RPP25,1271,1452,936,23,29,56
ENSG00000178719,GRINA,6295,4414,3307,22070,26772,27569
ENSG00000178722,C5orf64,29,11,12,11,19,18
ENSG00000178723,GLULP4,6,11,0,0,0,0
ENSG00000178726,THBD,2801,3906,3097,537,531,2547
ENSG00000178732,GP5,5,4,1,1,3,4
ENSG00000178734,LMO7DN,1,0,0,0,0,0
ENSG00000178741,COX5A,4817,5338,4332,1986,2334,1914
ENSG00000178750,STX19,5,6,5,1,3,0
ENSG00000178752,ERFE,1157,763,777,599,588,617
ENSG00000178761,FAM219B,2894,1669,1779,370,414,463
ENSG00000178764,ZHX2,700,541,457,2988,4694,6943
ENSG00000178772,CPN2,6,3,0,1,0,2
ENSG00000178773,CPNE7,439,809,430,133,214,163
ENSG00000178776,C5orf46,0,0,0,1,0,1
ENSG00000178789,CD300LB,219,155,135,71,91,233
ENSG00000178795,GDPD4,1,0,0,9,16,3
ENSG00000178796,RIIAD1,0,0,0,0,1,2
ENSG00000178802,MPI,1162,1317,1278,121,163,161
ENSG00000178803,ADORA2A-AS1,2,1,0,55,52,108
ENSG00000178804,H1-8,0,0,0,0,0,0
ENSG00000178809,TRIM73,752,505,320,133,123,130
ENSG00000178814,OPLAH,2901,1572,1104,465,630,1062
ENSG00000178821,TMEM52,14,18,14,3,4,1
ENSG00000178826,TMEM139,4,4,2,0,0,3
ENSG00000178828,RNF186,0,0,0,0,0,0
ENSG00000178836,LOC100286922,0,0,0,0,0,0
ENSG00000178852,EFCAB13,58,61,62,16,29,25
ENSG00000178860,MSC,418,300,212,15668,12673,11356
ENSG00000178878,APOLD1,656,418,516,87,114,114
ENSG00000178882,RFLNA,0,0,0,0,5,2
ENSG00000178896,EXOSC4,1007,1164,801,184,197,322
ENSG00000178904,DPY19L3,2158,1347,1448,815,788,763
ENSG00000178913,TAF7,8203,5885,6222,11561,13161,13789
ENSG00000178919,FOXE1,307,262,238,34,59,44
ENSG00000178921,PFAS,1769,2950,2203,597,391,461
ENSG00000178922,HYI,3629,2841,2992,1097,976,956
ENSG00000178927,CYBC1,7729,8794,7655,1152,1607,1833
ENSG00000178928,TPRX1,22,12,14,30,29,28
ENSG00000178934,LGALS7,0,0,0,0,0,0
ENSG00000178935,ZNF552,309,196,197,126,156,146
ENSG00000178947,SMIM10L2A,74,30,23,1,6,3
ENSG00000178950,GAK,4776,4222,3787,6564,7630,7649
ENSG00000178951,ZBTB7A,2335,2221,1763,1670,1566,1862
ENSG00000178952,TUFM,8560,10115,7276,3430,4167,4359
ENSG00000178965,ERICH3,1,1,2,0,0,8
ENSG00000178966,RMI1,1835,1746,2132,583,801,1076
ENSG00000178971,CTC1,961,547,504,720,775,748
ENSG00000178974,FBXO34,1274,1086,1115,2269,2151,2306
ENSG00000178977,LINC00324,19,12,15,12,13,28
ENSG00000178980,SELENOW,2002,1999,1452,3469,4075,3469
ENSG00000178988,MRFAP1L1,2985,2559,2330,1604,1923,1928
ENSG00000178996,SNX18,1984,1779,1917,498,395,400
ENSG00000178997,EXD1,43,52,24,32,33,46
ENSG00000178999,AURKB,1330,1068,1003,189,174,254
ENSG00000179002,TAS1R2,0,0,0,0,0,0
ENSG00000179008,C14orf39,0,0,0,0,0,0
ENSG00000179010,MRFAP1,11013,9903,8777,9592,11288,10056
ENSG00000179021,C3orf38,1065,912,1117,2678,2690,2202
ENSG00000179023,KLHDC7A,0,1,0,0,0,0
ENSG00000179029,TMEM107,424,249,393,92,95,58
ENSG00000179041,RRS1,1551,2288,1605,230,226,325
ENSG00000179044,EXOC3L1,1,0,1,5,1,5
ENSG00000179046,TRIML2,6,15,11,13,33,16
ENSG00000179055,OR13D1,0,0,0,0,0,0
ENSG00000179057,IGSF22,1,0,2,0,0,0
ENSG00000179058,C9orf50,5,10,2,5,3,2
ENSG00000179059,ZFP42,13,16,12,11,36,25
ENSG00000179071,CCDC89,0,0,0,1,0,0
ENSG00000179073,TAAR3P,0,0,0,0,0,0
ENSG00000179083,FAM133A,0,0,0,0,0,0
ENSG00000179085,DPM3,1016,594,791,443,364,331
ENSG00000179088,C12orf42,0,0,0,0,0,0
ENSG00000179091,CYC1,7936,8863,7277,6176,7383,6988
ENSG00000179094,PER1,512,440,459,1807,2219,2029
ENSG00000179097,HTR1F,4,2,2,0,0,4
ENSG00000179104,TMTC2,157,171,146,132,155,172
ENSG00000179111,HES7,1,5,0,1,1,0
ENSG00000179115,FARSA,4030,5976,4688,1349,1158,1313
ENSG00000179119,SPTY2D1,951,1103,1064,2828,2778,3152
ENSG00000179131,RPL31P38,1,0,0,0,0,0
ENSG00000179133,C10orf67,0,4,3,0,1,2
ENSG00000179134,SAMD4B,3911,3645,3127,6170,6651,7317
ENSG00000179136,LINC00670,38,25,34,24,31,35
ENSG00000179142,CYP11B2,0,0,0,0,0,0
ENSG00000179144,GIMAP7,0,1,0,0,0,0
ENSG00000179148,ALOXE3,1,0,0,8,9,17
ENSG00000179151,EDC3,1848,1823,1698,1674,2053,2285
ENSG00000179152,TCAIM,822,729,846,311,439,357
ENSG00000179157,RPS2P28,0,1,2,0,0,0
ENSG00000179163,FUCA1,375,330,278,26,31,81
ENSG00000179165,PXT1,1,2,0,1,0,0
ENSG00000179168,GGN,6,2,5,1,14,2
ENSG00000179170,OR7E97P,0,0,0,0,0,0
ENSG00000179178,TMEM125,0,0,0,0,0,0
ENSG00000179195,ZNF664,3386,2887,3001,3871,4309,3492
ENSG00000179213,SIGLECL1,4,2,1,0,0,0
ENSG00000179218,CALR,24544,52598,46763,27583,33795,27971
ENSG00000179219,LINC00311,22,14,8,17,36,25
ENSG00000179222,MAGED1,758,769,716,311,378,448
ENSG00000179240,GVQW3,352,224,291,48,38,66
ENSG00000179241,LDLRAD3,202,292,164,423,505,1145
ENSG00000179242,CDH4,0,0,0,0,0,0
ENSG00000179253,LOC100128310,22,6,17,23,15,16
ENSG00000179256,SMCO3,0,0,0,0,0,0
ENSG00000179262,RAD23A,7820,6813,6619,4727,5307,4887
ENSG00000179270,PCARE,2,1,5,0,0,0
ENSG00000179271,GADD45GIP1,1003,1619,1281,525,582,536
ENSG00000179284,DAND5,43,59,38,37,42,62
ENSG00000179292,TMEM151A,3,1,0,7,4,10
ENSG00000179295,PTPN11,7702,6521,7030,8107,9188,10124
ENSG00000179299,NSUN7,6,2,2,0,0,0
ENSG00000179300,RTL3,34,30,15,58,72,52
ENSG00000179304,FAM156B,620,420,271,62,3,0
ENSG00000179314,WSCD1,78,36,39,11,36,8
ENSG00000179331,RAB39A,106,250,185,400,396,495
ENSG00000179335,CLK3,4056,2910,2645,5084,6019,5164
ENSG00000179344,HLA-DQB1,554,389,337,355,329,427
ENSG00000179348,GATA2,906,866,707,456,324,415
ENSG00000179361,ARID3B,841,698,443,980,1026,841
ENSG00000179363,TMEM31,6,4,5,1,2,3
ENSG00000179364,PACS2,3994,3744,2816,367,496,654
ENSG00000179381,OR4K11P,0,0,0,0,0,0
ENSG00000179387,ELMOD2,609,518,580,372,510,632
ENSG00000179388,EGR3,168,30,24,1748,1376,2149
ENSG00000179397,CATSPERE,57,31,27,20,16,32
ENSG00000179399,GPC5,46,63,19,254,294,157
ENSG00000179403,VWA1,24,20,9,10,57,12
ENSG00000179406,LINC00174,417,352,269,292,388,438
ENSG00000179407,DNAJB8,0,0,0,0,0,1
ENSG00000179409,GEMIN4,1374,1541,1266,162,189,418
ENSG00000179428,IL6-AS1,0,0,0,0,0,0
ENSG00000179431,FJX1,5,1,4,350,238,858
ENSG00000179443,OR13C6P,0,0,0,0,0,0
ENSG00000179447,SLC24A3-AS1,0,0,0,0,0,0
ENSG00000179452,LINC01699,0,0,0,0,0,0
ENSG00000179454,KLHL28,367,222,329,1321,1349,1433
ENSG00000179455,MKRN3,135,131,179,117,125,143
ENSG00000179456,ZBTB18,3416,1883,1706,999,1066,902
ENSG00000179468,OR9A2,0,0,0,0,0,0
ENSG00000179476,C14orf28,134,87,133,104,135,91
ENSG00000179477,ALOX12B,3,2,2,0,0,2
ENSG00000179520,SLC17A8,1,0,0,0,0,0
ENSG00000179523,EIF3J-DT,367,220,235,88,126,129
ENSG00000179526,SHARPIN,3788,2964,2546,825,1036,1051
ENSG00000179528,LBX2,85,64,78,24,31,36
ENSG00000179532,DNHD1,1777,829,727,758,891,1141
ENSG00000179542,SLITRK4,311,250,333,561,477,485
ENSG00000179546,HTR1D,13,6,3,8,26,17
ENSG00000179562,GCC1,1123,975,1104,1805,1790,2017
ENSG00000179564,LSMEM2,2,1,3,2,3,7
ENSG00000179571,NBPF17P,455,8,105,1,2,11
ENSG00000179580,RNF151,3,2,0,0,0,0
ENSG00000179583,CIITA,161,123,120,100,74,191
ENSG00000179588,ZFPM1,100,125,60,15,54,120
ENSG00000179593,ALOX15B,0,0,1,2,0,0
ENSG00000179598,PLD6,694,511,467,86,86,79
ENSG00000179600,GPHB5,0,0,0,0,0,0
ENSG00000179603,GRM8,0,1,8,3,6,9
ENSG00000179604,CDC42EP4,334,241,228,249,233,331
ENSG00000179611,DGKZP1,6,0,2,0,0,2
ENSG00000179615,OR2AP1,0,0,0,0,0,0
ENSG00000179626,OR6C4,0,0,0,0,0,0
ENSG00000179627,ZBTB42,369,315,283,69,84,85
ENSG00000179630,LACC1,783,414,428,1075,1199,2817
ENSG00000179632,MAF1,4193,3215,3345,2996,3901,3189
ENSG00000179636,TPPP2,0,0,0,0,0,0
ENSG00000179639,FCER1A,4,2,1,4,1,0
ENSG00000179673,RPRML,1,1,0,0,0,0
ENSG00000179674,ARL14,0,0,0,2,2,1
ENSG00000179676,LINC00305,0,0,0,0,0,0
ENSG00000179695,OR6C2,0,0,0,0,0,0
ENSG00000179698,WDR97,200,74,72,104,149,142
ENSG00000179709,NLRP8,2,12,5,3,14,11
ENSG00000179715,PCED1B,140,74,74,20,15,35
ENSG00000179743,FLJ37453,260,156,142,74,82,100
ENSG00000179750,APOBEC3B,1233,918,1191,179,149,180
ENSG00000179751,SYCN,0,0,0,0,0,0
ENSG00000179761,PIPOX,334,175,213,33,22,26
ENSG00000179766,ATP8B5P,9,4,1,5,3,4
ENSG00000179772,FOXS1,1,0,0,0,0,0
ENSG00000179774,ATOH7,0,1,0,1,5,0
ENSG00000179776,CDH5,0,0,1,0,0,1
ENSG00000179796,LRRC3B,243,147,169,40,16,21
ENSG00000179813,FAM216B,13,1,10,0,0,0
ENSG00000179817,MRGPRX4,0,0,0,1,4,1
ENSG00000179818,PCBP1-AS1,1201,737,680,600,673,814
ENSG00000179820,MYADM,9114,6990,6718,4066,4663,10380
ENSG00000179826,MRGPRX3,46,13,17,153,76,81
ENSG00000179832,MROH1,4145,3620,2766,1082,1208,1860
ENSG00000179833,SERTAD2,2321,2034,1776,7150,6719,6708
ENSG00000179840,PIK3CD-AS1,266,221,311,286,314,358
ENSG00000179841,AKAP5,102,76,82,78,102,106
ENSG00000179846,NKPD1,56,19,24,11,41,47
ENSG00000179855,GIPC3,2515,1863,1786,282,323,413
ENSG00000179859,RNF227,238,176,145,150,141,188
ENSG00000179862,CITED4,14293,11364,10267,19341,19315,17295
ENSG00000179869,ABCA13,33,25,33,20,27,33
ENSG00000179873,NLRP11,10,6,11,3,2,5
ENSG00000179886,TIGD5,1126,1005,697,75,85,193
ENSG00000179889,PDXDC1,2215,2040,2530,1026,1254,1077
ENSG00000179902,C1orf194,0,0,0,2,0,6
ENSG00000179909,ZNF154,87,51,41,39,71,64
ENSG00000179912,R3HDM2,5133,3662,3822,3451,4816,3835
ENSG00000179913,B3GNT3,4,5,4,0,0,0
ENSG00000179914,ITLN1,0,7,2,2,0,0
ENSG00000179915,NRXN1,11,6,7,15,12,7
ENSG00000179918,SEPHS2,8346,7911,7418,2780,3209,2646
ENSG00000179919,OR10A7,0,0,0,0,0,0
ENSG00000179921,GPBAR1,24,20,11,3,7,18
ENSG00000179922,ZNF784,344,177,211,54,94,104
ENSG00000179930,ZNF648,1,1,1,0,0,0
ENSG00000179933,C14orf119,1866,1506,1375,1333,1497,1503
ENSG00000179934,CCR8,0,0,0,0,0,0
ENSG00000179935,LINC00652,64,40,40,18,22,23
ENSG00000179938,GOLGA8J,134,93,114,36,59,51
ENSG00000179941,BBS10,555,449,433,89,94,124
ENSG00000179943,FIZ1,418,409,358,396,542,564
ENSG00000179950,PUF60,2141,2773,4450,1894,3682,2749
ENSG00000179954,SSC5D,12,9,11,13,14,30
ENSG00000179958,DCTPP1,1457,1978,1422,417,484,411
ENSG00000179965,ZNF771,86,105,69,78,51,78
ENSG00000179981,TSHZ1,1148,815,1011,1611,1437,1312
ENSG00000179988,PSTK,212,138,131,96,142,113
ENSG00000179994,SPDYE7P,0,0,0,0,0,0
ENSG00000180008,SOCS4,1567,1465,1606,3833,4251,3983
ENSG00000180011,ZADH2,1632,1200,1569,775,864,794
ENSG00000180016,OR1E1,0,0,0,0,0,0
ENSG00000180035,ZNF48,324,418,265,194,102,174
ENSG00000180042,OR1R1P,0,0,0,0,0,0
ENSG00000180043,FAM71E2,1,1,0,0,0,2
ENSG00000180044,C3orf80,982,447,613,198,195,170
ENSG00000180053,NKX2-6,0,0,0,0,0,0
ENSG00000180061,TMEM150B,347,390,298,216,224,372
ENSG00000180068,OR3A4P,0,0,0,0,0,0
ENSG00000180071,ANKRD18A,1175,616,1070,4763,4671,3024
ENSG00000180083,WFDC11,6,2,0,0,0,2
ENSG00000180089,TMEM86B,513,451,297,85,85,129
ENSG00000180090,OR3A1,0,0,0,0,0,0
ENSG00000180096,SEPTIN1,46,30,31,7,13,20
ENSG00000180098,TRNAU1AP,911,712,730,222,416,464
ENSG00000180104,EXOC3,8268,5963,6434,2611,3780,4183
ENSG00000180113,TDRD6,2,1,26,1,0,73
ENSG00000180116,C12orf40,3,7,3,9,3,9
ENSG00000180138,CSNK1A1L,0,0,0,0,0,0
ENSG00000180139,ACTA2-AS1,0,0,0,0,0,0
ENSG00000180152,XIAPP3,2,5,0,1,2,5
ENSG00000180155,LYNX1,52,51,44,33,8,18
ENSG00000180176,TH,0,0,0,0,0,0
ENSG00000180182,MED14,2657,2064,2489,5993,6471,7165
ENSG00000180185,FAHD1,307,423,303,71,104,146
ENSG00000180190,TDRP,0,0,0,0,0,0
ENSG00000180198,RCC1,5342,5820,5608,901,1327,1434
ENSG00000180205,WFDC9,0,0,0,0,0,0
ENSG00000180209,MYLPF,8,9,3,10,17,9
ENSG00000180210,F2,0,6,0,1,0,1
ENSG00000180211,RPL23P6,0,0,0,0,0,0
ENSG00000180219,FAM71C,0,0,0,0,0,0
ENSG00000180228,PRKRA,831,800,796,640,697,794
ENSG00000180229,HERC2P3,1446,1034,874,275,357,442
ENSG00000180230,NACAP2,0,0,0,0,0,0
ENSG00000180233,ZNRF2,996,880,858,340,261,312
ENSG00000180245,RRH,11,7,1,11,11,8
ENSG00000180251,SLC9A4,302,293,211,122,112,133
ENSG00000180257,ZNF816,439,459,663,318,339,326
ENSG00000180259,PRNT,0,0,0,0,0,0
ENSG00000180263,FGD6,61,34,35,54,20,33
ENSG00000180264,ADGRD2,50,40,49,23,40,38
ENSG00000180269,GPR139,0,0,0,0,0,0
ENSG00000180279,LINC01869,14,9,6,5,14,6
ENSG00000180284,CNEP1R1P1,0,0,0,0,0,0
ENSG00000180287,PLD5,3,2,0,20,10,32
ENSG00000180304,OAZ2,1767,1828,1605,4411,4832,4635
ENSG00000180305,WFDC10A,0,0,0,0,0,0
ENSG00000180316,PNPLA1,95,115,114,672,643,1266
ENSG00000180318,ALX1,151,101,120,36,40,47
ENSG00000180329,CCDC43,1269,1386,1358,1051,1267,1313
ENSG00000180332,KCTD4,0,0,0,2,1,2
ENSG00000180336,MEIOC,563,647,581,88,99,121
ENSG00000180340,FZD2,440,412,454,58,59,64
ENSG00000180346,TIGD2,616,597,510,426,484,593
ENSG00000180347,ITPRID1,4,4,5,8,4,30
ENSG00000180353,HCLS1,13613,11597,10796,6744,8136,9766
ENSG00000180354,MTURN,568,481,331,410,549,346
ENSG00000180357,ZNF609,1656,1422,1396,2926,3691,3519
ENSG00000180370,PAK2,8042,7442,8346,6898,8164,7788
ENSG00000180376,CCDC66,917,650,630,248,336,266
ENSG00000180383,DEFB124,5,0,0,1,0,1
ENSG00000180398,MCFD2,4582,4399,4456,2784,3071,3483
ENSG00000180409,OR10AA1P,0,0,0,0,0,0
ENSG00000180422,LINC00304,49,23,24,25,76,94
ENSG00000180423,HARBI1,195,184,175,201,294,241
ENSG00000180424,DEFB123,0,0,0,0,0,0
ENSG00000180425,C11orf71,173,84,161,24,27,38
ENSG00000180432,CYP8B1,12,7,13,18,23,17
ENSG00000180433,OR6K6,0,0,0,0,0,0
ENSG00000180437,OR6K4P,0,0,0,0,0,0
ENSG00000180438,TPRXL,9,18,12,9,11,23
ENSG00000180440,SERTM1,0,0,0,0,0,0
ENSG00000180447,GAS1,90,82,81,18,28,21
ENSG00000180448,ARHGAP45,8670,7968,6927,1428,1464,1590
ENSG00000180475,OR10Q1,0,0,0,0,0,0
ENSG00000180479,ZNF571,62,45,29,30,69,45
ENSG00000180481,GLIPR1L2,24,17,8,16,9,5
ENSG00000180483,DEFB119,0,0,0,0,0,0
ENSG00000180488,MIGA1,486,385,415,331,421,489
ENSG00000180509,KCNE1,77,27,7,38,42,97
ENSG00000180525,DIP2C-AS1,1,3,1,0,1,5
ENSG00000180530,NRIP1,1276,1231,1353,3052,2934,3993
ENSG00000180532,ZSCAN4,2,4,2,1,3,2
ENSG00000180535,BHLHA15,0,4,3,0,0,0
ENSG00000180537,RNF182,96,39,31,218,180,157
ENSG00000180539,C9orf139,3189,2242,2199,48,61,119
ENSG00000180543,TSPYL5,2803,2138,2053,607,840,861
ENSG00000180549,FUT7,1898,1816,1890,132,136,205
ENSG00000180573,H2AC6,74,47,47,520,453,329
ENSG00000180574,EIF2S3B,0,1,0,0,1,0
ENSG00000180592,SKIDA1,2493,1398,1783,269,307,200
ENSG00000180596,H2BC4,10,4,9,93,100,110
ENSG00000180611,MB21D2,16,8,8,469,566,1001
ENSG00000180613,GSX2,0,0,0,0,0,0
ENSG00000180616,SSTR2,125,118,115,127,197,181
ENSG00000180626,ZNF594,455,405,353,95,135,186
ENSG00000180628,PCGF5,1143,940,907,3352,3334,3838
ENSG00000180638,SLC47A2,4,0,6,3,2,9
ENSG00000180644,PRF1,7,7,4,0,0,0
ENSG00000180658,OR2A4,0,6,0,0,0,0
ENSG00000180660,MAB21L1,0,0,0,0,0,0
ENSG00000180663,VN1R3,0,0,0,0,0,0
ENSG00000180667,YOD1,1048,878,894,2098,2130,1917
ENSG00000180673,EXOC5P1,0,1,0,0,0,0
ENSG00000180694,TMEM64,457,551,375,1640,1580,1453
ENSG00000180697,C3orf22,0,0,0,0,0,0
ENSG00000180708,OR10K2,0,0,0,0,0,0
ENSG00000180712,LINC02363,34,20,11,14,19,15
