Gene	GSM6290462	GSM6290463	GSM6290464	GSM6290466	GSM6290467	GSM6290468
ZRANB1	25.39593386	24.27230703	27.27179834	108.5616498	108.3294316	70.62020317
NCDN	19.62857398	36.47715575	28.67282961	16.91062759	15.07533218	19.7109519
ADGRA2	181.7207123	181.149265	188.2937715	60.44649862	68.06316333	65.37765533
ZFP64	17.22387816	15.2274379	18.52743076	3.074659562	3.558675069	3.392236833
MNAT1	16.07040618	15.59381234	17.5612023	24.0085119	20.81965021	17.83494214
SAMD4A	1.173022349	0.366374446	0.676359923	10.5650536	9.527161603	13.26056217
RUNX3	40.27376732	42.91160695	43.74599362	49.423517	34.91424517	85.91096768
MRE11	45.98247609	45.24724404	59.20564901	25.28416852	24.5184306	28.29433904
PLEKHB1	0.606061547	0.16028882	0.555581366	0.392509731	0.252189572	0.154192583
SERPINB1	32.94237764	25.46302398	27.36842119	46.28343915	38.36083598	91.66749079
CYP3A43	0.488759312	0.343476043	0.144934269	0.45792802	0.364273826	0.308385167
SLC7A9	0.527860057	0.526663266	0.386491385	0.490637164	0.39229489	0.591071569
SPAST	19.35486876	18.84538555	26.49881557	23.125365	22.83716678	18.14332731
NRXN3	0.879766762	0.595358474	0.555581366	0.948565184	0.95271616	0.848059208
OSBPL5	135.1908257	145.6109438	114.6188513	11.9715468	12.5254154	17.83494214
AQR	67.93754439	75.72501824	83.6512291	132.2430703	112.8408229	117.0578695
CPS1	1.348975702	0.870139309	2.946996809	1.308365771	0.980737224	1.105046847
FHL1	11.53471977	7.075606482	8.744367582	5.920355113	6.528907804	6.578883556
RTF2	79.92192273	92.50954754	86.96056159	108.594359	96.53256389	87.78697744
NLRP2	0.977518624	0.984631323	1.111162731	0.22896401	1.485116367	0.513975278
SLC45A4	21.09485191	27.84445787	17.60951372	15.63497096	12.16114158	14.1600189
RNF10	102.4048511	94.77648942	108.5557677	337.7546238	323.1108837	228.9245887
ZNF839	26.90131254	24.73027508	22.15078749	22.20950896	25.10687293	27.31778601
ZDHHC6	57.45854474	63.22249028	57.46643778	73.20306488	51.11041989	66.86818364
GRAMD1B	40.03916285	41.03393792	40.07432546	10.10712558	9.66726692	11.7443351
RB1CC1	54.428237	44.19391751	51.04101851	277.046452	312.0425636	236.1459414
ERP44	78.31879218	94.54750539	88.16834716	168.9427302	173.2542359	150.4662626
ALAS1	103.9688809	61.48221167	83.96525335	295.4944094	241.3173992	218.5936856
BIRC3	2.111440229	1.671583408	1.932456924	119.8463046	84.31538018	143.1935124
AKAP11	45.9042746	52.41444414	52.03140268	24.49914906	22.78112466	33.48548935
GLRX2	7.174986703	8.014441	7.63320485	5.789518536	5.324002072	3.854814583
SNAPC1	10.75270487	10.18978927	12.60928143	131.3926325	137.4152956	103.3861271
DERA	11.73022349	10.51036691	15.16978685	4.644698487	5.0718125	4.291693569
STRAP	45.53281752	59.19237138	48.74622591	77.19358048	79.86003108	58.9272656
ABCC2	1.388076447	1.579989797	1.014539885	2.355058388	2.213664019	2.389985042
DEF6	134.8975702	162.8534411	129.9094167	25.74209654	30.59900138	29.81056611
PLEKHO1	13.27470292	8.564002668	7.512426293	39.77431944	27.26449482	62.88487524
GCLM	31.39789821	35.79020366	48.45635737	28.42424637	21.63226105	67.07377375
UBR2	61.15356514	64.43610564	70.43805489	174.6014121	190.1509372	193.1776082
EHD2	17.79083896	15.86859318	10.84591449	6.770792865	9.078824586	22.66630975
DEPDC1	27.4291726	35.79020366	50.96855137	22.79827356	18.10160705	18.68300135
CCDC28A	20.76249558	15.38772672	18.84145501	23.32161987	34.60601347	19.58245808
RRAGD	19.06161317	23.2418789	26.83699553	18.41524823	22.55695615	13.13206835
HSF2	28.23073787	27.84445787	30.00139375	43.1433613	37.52020408	30.14465004
PHF20	39.25714795	54.17762116	43.9150836	94.07149893	98.57810153	82.08185186
HSD17B6	1.407626819	1.259412157	1.159474154	0.359800587	0.364273826	0.385481458
NR1H3	18.16229604	22.39463799	15.8944582	2.45318582	2.381790401	2.878261556
TYMP	45.20046119	51.65879684	28.76945246	100.6460369	89.527298	141.6515866
NCAPH2	90.94833281	87.63218773	90.39067263	65.28745197	56.37837984	61.03456424
TOMM34	36.1681891	45.22434564	36.52343587	108.3326858	83.86704317	93.00382651
SEC63	244.5947102	183.9199717	251.1952444	367.1928536	394.1162587	321.5943313
KPNA6	67.13597912	81.06034611	78.43359541	127.6637901	147.4748574	135.509582
VIM	111.163418	176.7985684	169.2832266	788.8791416	423.7345228	815.6273683
RTEL1-TNFRSF6B	16.40276252	18.75379194	17.75444799	7.065175163	8.826635014	16.29301631
FAS	1.133921604	1.030428129	1.811678366	6.476410566	3.922948895	3.546429417
RNASET2	142.2289598	163.8609708	139.9581927	101.6600204	99.19456492	85.52548622
CD44	121.6424176	65.83290821	67.87754946	2849.947741	2130.94584	3483.98142
KCNG1	9.364628421	7.739660165	8.454499043	16.09289898	14.51491091	18.65730258
AGPAT4	9.638333636	4.717070988	5.410879388	144.3781628	138.3960328	214.8159673
SLAMF7	0.821115644	0.664053683	0.917917039	308.3491031	259.5030694	673.4618065
BTN3A1	10.77225524	7.05270808	7.923073389	4.579280198	5.828381216	6.578883556
MIPEP	4.770290887	5.861991131	7.77813912	1.079401761	1.036779351	2.210093694
PRKCH	12.12123094	11.58659185	11.64305297	12.20051081	13.05781561	18.63160382
IFNGR1	44.59439964	43.82754307	37.852	72.41804542	76.6936509	91.77028585
B4GALT7	15.46434464	20.8833434	17.12639949	11.28465477	14.57095304	11.59014251
SH2D2A	4.574787162	2.381433897	1.666744097	8.144576924	9.162887777	11.05046847
VRK2	21.11440229	21.04363222	26.83699553	30.19054016	25.94750484	38.23976067
TNFRSF1B	78.18193957	72.88561629	53.79476963	73.03951916	55.34160049	209.9845997
VEZT	15.58164687	14.74657144	18.35834078	34.01751004	29.73034841	27.42058107
POU2F2	18.96386131	12.89180081	13.57550989	142.4810325	139.1806226	173.6465476
BRD9	93.86133831	111.3778315	93.57922655	93.18835203	85.74445443	102.3838753
SNX1	116.7157237	112.3395644	122.686859	155.4665627	162.3540421	156.8909535
TBPL1	9.618783263	12.36513754	11.52227441	33.23249058	25.9755259	24.59371704
ARNTL2	17.04792481	20.95203861	25.7258328	87.66050665	64.84074103	104.0285962
BCLAF1	177.4978318	204.8262135	270.5681251	868.6240353	875.7422987	784.4033702
SLC39A9	76.09004972	77.37370325	88.04756861	116.6735176	113.0649914	106.9582553
ANK1	2.697951403	2.037957854	1.884145501	1.275656627	0.644484461	0.308385167
TFB1M	11.20236343	12.29644233	12.63343714	9.125851252	7.7618346	7.812424222
RABEP1	26.6471577	41.10263313	36.90992725	64.82952395	49.65332459	56.22889539
HMGB3	68.03529625	69.01578621	80.77669943	95.47799213	102.8373032	67.33076139
NUP160	94.48695023	116.1406993	133.4603063	95.60882871	82.80224275	94.77704122
BAK1	60.84075918	81.95338382	70.43805489	43.89567161	44.66557528	49.62431307
IKZF2	0.54741043	0.251882431	0.603892789	0.163545721	0.196147445	0.154192583
GRN	314.8782993	345.8116799	269.0946267	244.6971083	272.9251589	296.7436266
FAM13B	81.15359619	86.18958835	91.81585961	141.238085	126.6552072	126.797701
ARHGAP31	4.359733065	3.434760428	2.17401404	100.5479095	101.9406291	225.1468704
CENPQ	21.44675862	18.75379194	24.59051436	12.8546937	11.6007203	11.48734746
SARS1	144.966012	69.90882392	112.3965259	39.3818097	34.69007666	44.38176524
RANBP3	48.97368308	57.84136561	56.74176644	68.19856581	76.52552452	72.98448944
ARID4A	35.79673202	31.21052309	38.96316273	196.5819571	180.2595017	124.8188962
EIPR1	31.39789821	31.2792183	31.71644927	12.36405654	13.98251071	16.52430518
PNPLA6	72.5514323	70.27519836	73.62660881	13.27991257	12.80562604	23.95124794
IFT88	10.71360412	10.60196052	11.54643012	13.80325888	13.02979455	14.64829542
ALG1	19.94137994	28.41691794	22.27156605	6.836211153	7.593708219	6.01351075
ZCCHC8	56.95023505	41.03393792	46.57221187	106.5009738	104.7987776	90.17696249
ABCF2	50.49861213	78.17514735	65.84846969	33.36332716	38.27677279	39.31910875
CHPF2	45.18091082	41.14842993	38.11771283	75.55812327	59.096423	68.43580824
FUT8	15.58164687	21.59319389	21.9575418	39.77431944	42.00357424	40.83533582
UBA6	38.65108641	45.6823137	62.44251436	123.5751471	110.2068429	102.9235494
GAB2	53.39206726	31.2792183	50.31634716	8.766050665	8.658508633	10.97337218
ATP6V0A1	72.70783528	51.68169525	59.03655903	84.61855623	49.51321927	78.3555311
PIAS1	65.35689522	64.68798807	61.18641736	135.1868933	143.9161823	161.7223212
SLC4A7	16.5591655	18.38741749	24.2523344	31.59703337	27.76887397	31.60947958
APBA2	13.2160518	8.632697877	7.77813912	7.981031203	7.845897791	10.20240926
MAP2K3	29.50151208	26.60794412	20.53235482	289.1161262	229.6886578	274.822581
TMSB10	184.3209118	186.9196625	173.3172304	281.7238596	258.0739952	264.6201718
ASTE1	6.256119196	7.877050582	8.382031909	4.088643034	4.11909634	4.677175028
RNF19A	108.9346755	66.26797786	87.8301672	222.3567628	206.403154	210.0102985
PEX3	5.552305786	10.55616372	8.551121889	4.611989342	4.651496547	6.244799625
GABARAPL2	40.97758073	36.36266373	41.13717677	56.32514644	57.52724344	48.57066375
SH3YL1	24.84852343	20.72305458	22.15078749	4.2848979	3.16638018	5.08835525
FAM136A	42.83486612	54.31501157	45.72676197	19.98528715	14.9072058	16.70419653
VCL	80.13697682	90.26550406	87.17796299	78.40381882	69.80046927	67.5363515
DEPDC1B	28.7781483	29.81372052	39.18056414	9.551070128	6.837139503	12.54099678
DAPK2	5.610956904	3.732439665	2.536349713	4.840953352	7.229434393	3.880513347
NSMAF	144.2426482	103.2031017	124.3052916	244.63169	224.6448664	214.3276908
ADSS2	46.31483242	53.67385629	49.1327173	61.65673695	52.2592835	54.40428315
STAP1	2.287393581	1.007529726	0.434802808	3.009241273	1.569179558	2.955357847
TIMP2	94.42829911	94.06663893	86.96056159	35.16233009	44.13317507	32.74022519
RFC1	70.5572943	76.68675116	85.87355457	45.36758311	58.33985429	49.6757106
TBC1D23	29.14960538	27.47808343	30.48450798	107.0243201	110.234864	103.3861271
CUL3	62.85444754	76.36617352	69.27858073	104.7019708	108.469537	84.39474061
CYP46A1	3.14760997	3.640846054	2.657128271	0.981274328	1.148863605	1.233540667
ZZZ3	44.28159368	48.06374759	50.99270709	56.91391104	63.80396168	63.47594681
SLC18A1	0.801565272	0.366374446	0.869605616	0.785019463	1.597200622	1.027950556
USP2	9.755635871	12.18195032	11.64305297	3.041950417	3.110338053	2.955357847
TUBG2	12.60999025	11.28891261	9.589817486	4.677407631	5.352023136	6.039209514
RPL26L1	14.27177192	18.08973826	14.05862412	18.05544764	20.00703937	19.35116921
FLT4	1.466277936	1.28231056	1.062851308	1.341074915	0.672505525	1.002251792
NSUN2	123.0500444	130.7727787	106.6233108	190.5307654	191.383864	170.9995749
FBXO42	32.92282727	38.5151136	32.48943204	195.9604833	190.5992742	170.9481774
MFAP3	12.33628504	12.29644233	15.53212253	32.83998085	39.17344683	30.55583026
MRI1	35.0342675	39.61423694	33.52812763	7.948322058	8.070066299	10.07391544
METTL1	15.07333719	20.67725778	16.57081812	42.48917841	34.69007666	47.92819465
AGA	22.81528469	13.87643213	20.12170772	13.27991257	12.5254154	12.77228565
PI4K2B	43.71463288	46.23187537	50.50959286	312.7321284	226.5222776	306.2521693
BOD1L1	78.49474553	58.64280971	77.63645693	179.8021661	169.9197293	148.7958429
MAT2B	83.30413717	78.35833457	88.07172432	164.7559597	153.0790701	113.7941265
EDC4	117.8496453	129.1011953	126.6000842	124.687258	123.5728902	98.3491694
TRIO	20.07823254	13.05208963	13.5996656	19.1348494	12.55343646	11.87282892
VCAN	40.84072812	72.01547698	14.87991832	10.46692617	15.10335325	37.23750888
CLEC16A	31.98440939	38.76699603	36.20941162	37.48467934	41.97555318	48.23657982
MSR1	0.742914154	0.343476043	0.676359923	1.013983472	0.672505525	0.642469097
CDH1	0.860216389	0.847240906	0.579737077	1.046692617	1.933453384	0.976553028
MTREX	100.9776739	105.0349739	129.716171	152.2937757	148.7077842	121.2210693
ZFYVE16	26.04109615	24.043323	14.54173835	120.3042326	122.0317317	139.4928904
RIPOR1	38.31873007	38.42351999	33.64890619	34.8679478	37.18395131	35.61848675
RAI14	14.60412825	16.71583408	15.19394257	23.64871131	15.88794303	25.87865524
PNKP	49.14963643	41.19422674	42.46574091	38.5640811	32.08411775	36.20955832
BEST2	0.273705215	0.114492014	0.169089981	0.327091443	0.336252762	0.179891347
PHLPP2	6.275669568	6.365755994	6.473730696	26.95233488	21.35205042	16.78129282
SPDL1	39.0811946	48.06374759	63.02225144	20.08341458	19.41859703	23.61716401
STAU2	38.82703976	37.64497429	50.17141289	53.31590517	62.37488743	52.39977957
SLC66A1	49.26693867	50.44518149	42.53820804	16.02748069	13.22594199	16.11312496
CTNS	5.356802061	6.342857591	6.884377792	2.976532129	3.614717196	3.880513347
RTN4R	3.088958853	2.770706746	2.850373963	0.22896401	0.308231699	0.308385167
PHF23	15.89445283	17.74626221	14.61420549	14.06493204	11.32050967	11.20466106
INPP4A	37.90817225	35.58411804	35.48474027	9.616488416	20.14714468	25.54457131
RAB27B	0.586511175	0.366374446	0.217401404	13.4434583	12.41333115	33.66538069
PSMA4	112.2582388	120.445599	133.8951091	128.089009	126.571144	115.4131486
LSG1	49.79479872	67.41289801	49.27765157	103.4917325	96.4485007	86.6819306
PARP3	8.465311287	7.899948985	5.869837907	2.420476676	1.793348066	1.207841903
TNC	0.449658567	0.137390417	0.120778558	26.03647884	11.99301519	92.72114011
THAP3	11.37831679	12.52542636	12.3435686	17.23771903	11.85290988	12.38680419
RIPOR3	0.23460447	0.297679237	0.507269943	0.261673154	0.896674033	0.385481458
TDP1	27.66377707	33.36297296	39.63952266	9.191269541	8.994761396	13.49185104
AIFM2	14.62367862	16.8074277	14.66251691	12.10238338	10.92821478	18.58020629
C2orf83	0.097751862	0.274780834	0.217401404	0.327091443	0.448337017	0.334083931
SPATA7	4.594337534	5.266632657	4.227249522	1.995257801	1.232926796	2.441382569
MED17	20.15643403	23.60825334	26.08816848	60.77359006	64.72865677	51.68021418
RETSAT	13.04009845	14.4030954	13.7929113	4.710116775	5.660254835	8.223604444
CAPG	348.7004437	258.7290539	226.4597958	165.1811786	181.9968077	152.6249587
AP2S1	70.79189877	79.22847388	78.04710402	47.36284091	47.43966057	43.01973075
TG	3.22581146	1.808973826	0.603892789	3.467169293	8.014024172	8.968868597
ADAM28	2.561098796	1.579989797	0.362335673	2.551313253	3.026274862	3.803417056
BARX2	0.273705215	0.32057764	0.31402425	0.654182885	0.420315953	0.539674042
DCUN1D1	25.27863163	25.76070321	35.02578175	136.6588048	116.847835	99.40281872
JADE2	40.48882142	40.16379861	55.07502234	160.9289898	112.000191	189.4512874
ZIC2	53.8612762	44.85797119	45.70260626	145.9482017	135.7060107	92.46415247
LCP2	105.6697633	91.70810344	79.61722528	320.1571041	251.8533191	277.1611685
TRIT1	72.82513751	83.18989758	73.67492023	112.8465477	114.3539603	99.83969771
ADRB1	28.54354383	25.09664953	22.68221315	36.274441	30.79514883	20.48191482
CUL7	42.54161053	29.28705725	34.97747033	43.86296247	35.8109192	41.16941975
CTNNA1	175.6014457	148.4961425	158.775492	160.5037709	155.8811765	173.9035352
PHKA2	42.38520755	44.44579994	36.47512444	26.16731542	28.91773757	26.28983546
CNTLN	26.35390211	28.53140996	33.35903765	123.3134739	107.9931789	87.65848363
HSPA5	296.2663447	578.6655386	483.9355252	493.5809871	522.3686665	497.0911899
DSG2	20.33238739	18.79958874	20.84637907	38.49866281	47.13142887	28.47423039
GEMIN8	8.875869109	9.983703645	10.16955456	3.794260736	3.110338053	4.343091097
OFD1	50.77231735	42.88870855	44.76053351	38.43324452	38.5009413	42.35156289
GPM6B	0.723363782	1.030428129	2.294792597	0.359800587	1.34501105	0.539674042
WDR37	49.71659723	49.62083899	50.84777282	29.83073958	34.24173964	29.57927724
YTHDC2	69.7752794	60.38308833	62.39420294	154.8123798	150.5291533	142.5767421
CTPS2	20.07823254	21.27261625	20.58066624	5.985773402	6.949223757	4.188898514
ATP6V1H	38.27962933	25.89809363	30.84684365	68.46023896	66.60606803	60.08370997
POLR2B	130.5964882	138.6956261	146.7942591	156.0553273	144.3084772	132.0145501
FAM214A	12.82504435	8.953275517	10.4594231	49.55435357	57.66734876	31.58378082
ARAP2	1.309874957	0.96173292	0.966228462	19.39652255	11.09634116	13.13206835
TPR	304.6339041	279.8184829	292.2116426	290.3917829	278.5013505	229.4899615
KATNIP	20.70384446	21.22681945	19.42119209	22.07867238	32.56047583	42.91693569
DTNBP1	6.510274038	6.319959188	7.222557754	2.322349243	2.325748274	1.901708528
XK	6.412522176	8.380815445	8.333720485	3.303623572	3.054295926	3.186646722
C12orf4	11.4369679	12.29644233	13.76875558	12.49489311	11.26446754	15.41925833
SCML1	2.033238739	1.831872228	1.811678366	1.733584646	1.260947859	2.261491222
WWC3	10.47899965	8.403713848	8.068007658	5.527845382	9.134866713	9.71413275
ARHGAP6	0.254154842	0.274780834	0.289868539	1.013983472	0.47635808	1.156444375
FAM184B	1.427177192	1.831872228	1.545965539	1.341074915	1.681263812	0.9251555
MAP4	129.7558222	145.1071789	131.7935622	53.51216003	47.13142887	92.7982364
GOPC	96.30513487	103.2260001	114.5705399	114.8745147	100.3434285	97.34691761
ROS1	4.16422934	4.304899737	7.63320485	8.504377511	6.837139503	10.04821668
USP28	9.403729166	9.915008437	13.06823995	17.69564705	14.15063709	11.71863633
HDAC9	87.85937395	58.80309853	87.08134014	374.5851202	336.7291205	326.0402175
TSPAN17	47.89841259	55.39123651	41.06470964	16.61624529	17.03680663	20.66180617
NOP16	35.69898016	63.06220146	42.07924952	23.28891072	20.45537638	20.89309504
CC2D2A	0.664712665	0.824342503	0.700515635	1.373784059	1.541158495	1.284938194
RRM2B	33.70484217	30.84414865	44.30157499	51.02626507	46.43090228	74.88619797
ZNF800	20.8211467	20.37957854	23.09286024	110.6877442	102.7812611	110.8387687
SNX29	12.04302945	11.54079504	7.874761966	8.798759809	9.19090884	13.69744115
MRPS10	71.04605362	84.54090334	79.23073389	95.02006411	94.15077349	88.06966385
RSF1	37.1652581	36.27107012	70.12403064	286.2050124	287.3279855	239.0499017
VPS13D	46.08022795	46.43796099	44.06001787	28.06444579	50.01759841	35.84977563
CELF2	149.3843962	139.7489526	175.4187773	38.82575425	41.66732148	47.87679713
FAM120A	131.0461468	166.5858808	172.4476248	122.201363	116.7917928	120.3987088
R3HDM1	35.13201936	40.85075069	42.4415852	42.45646927	46.31881803	44.407464
COL9A2	1800.765259	1190.052895	1160.68194	1374.438242	1139.25238	1113.013464
KITLG	4.946244239	8.426612251	11.4981187	34.54085635	26.84417887	29.99045746
ERCC8	6.99903335	10.89963976	11.20825016	10.49963531	16.64451174	12.43820172
ADAMTS6	2.678401031	1.053326531	2.17401404	1.341074915	0.448337017	0.513975278
H6PD	95.93367779	76.22878311	69.44767071	30.41950417	32.95277072	51.29473272
VAMP3	34.74101191	41.46900757	33.06916911	42.71814242	46.48694441	48.80195263
PER3	5.982413981	5.197937448	4.034003829	1.471911492	1.513137431	0.899456736
UTS2	15.09288756	12.59412157	11.11162731	7.359557461	7.145371202	7.940918042
TNFRSF9	0.821115644	0.847240906	1.111162731	282.7378431	148.8198684	258.0412882
LTBP1	0.957968252	0.664053683	1.352719847	2.551313253	3.726801451	3.289441778
RCN1	60.74300732	42.33914688	48.79453733	469.5724752	414.2634033	396.4548305
ELN	0.273705215	0.664053683	0.362335673	0.621473741	0.616463398	0.591071569
RFC2	36.77425065	50.28489267	45.38858201	67.70792865	57.49922238	51.93720182
ARID1B	125.2396861	111.3091363	111.9858788	159.39166	172.9740252	146.8427369
CLPTM1L	130.7333408	202.8340525	182.1582208	93.05751546	101.9686502	89.99707114
NEDD4L	9.521031401	9.594430797	11.78798724	30.71388647	20.98777659	22.12663571
FOXP3	0.31280596	0.137390417	0.241557116	0.359800587	0.784589779	0.359782694
PPP1R3F	6.060615471	6.777927245	3.285176771	3.14007785	2.157621892	5.293945361
HEXB	86.51039825	89.62434878	86.62238163	89.099709	79.94409427	88.30095272
PTCD2	19.53082211	17.92944944	24.42142438	9.060432964	6.80911844	12.43820172
NEXMIF	3.323563323	4.373594945	4.686208041	4.808244208	6.949223757	2.801165264
JKAMP	32.74687392	32.72181768	33.28657052	19.33110427	19.33453384	20.97019133
ARHGEF5	9.951139596	8.220526625	8.816834716	7.915612914	6.248697169	4.6257775
NFE2L3	2.561098796	4.465188557	2.48803829	33.49416374	42.22774275	55.68922135
